volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.5,1746122400000,ok,0.048,0.048,0.048,0.024,0.048,2025-05-01 18:00:00,BTC-25JUL25-112000-C
0.0,1746126000000,ok,0.048,0.048,0.048,0.0,0.048,2025-05-01 19:00:00,BTC-25JUL25-112000-C
0.0,1746129600000,ok,0.048,0.048,0.048,0.0,0.048,2025-05-01 20:00:00,BTC-25JUL25-112000-C
0.0,1746133200000,ok,0.048,0.048,0.048,0.0,0.048,2025-05-01 21:00:00,BTC-25JUL25-112000-C
0.0,1746136800000,ok,0.048,0.048,0.048,0.0,0.048,2025-05-01 22:00:00,BTC-25JUL25-112000-C
0.0,1746140400000,ok,0.048,0.048,0.048,0.0,0.048,2025-05-01 23:00:00,BTC-25JUL25-112000-C
0.0,1746144000000,ok,0.048,0.048,0.048,0.0,0.048,2025-05-02 00:00:00,BTC-25JUL25-112000-C
0.0,1746147600000,ok,0.048,0.048,0.048,0.0,0.048,2025-05-02 01:00:00,BTC-25JUL25-112000-C
0.5,1746151200000,ok,0.049,0.049,0.05,0.0249,0.05,2025-05-02 02:00:00,BTC-25JUL25-112000-C
0.0,1746154800000,ok,0.05,0.05,0.05,0.0,0.05,2025-05-02 03:00:00,BTC-25JUL25-112000-C
0.0,1746158400000,ok,0.05,0.05,0.05,0.0,0.05,2025-05-02 04:00:00,BTC-25JUL25-112000-C
0.0,1746162000000,ok,0.05,0.05,0.05,0.0,0.05,2025-05-02 05:00:00,BTC-25JUL25-112000-C
0.0,1746165600000,ok,0.05,0.05,0.05,0.0,0.05,2025-05-02 06:00:00,BTC-25JUL25-112000-C
0.0,1746169200000,ok,0.05,0.05,0.05,0.0,0.05,2025-05-02 07:00:00,BTC-25JUL25-112000-C
0.0,1746172800000,ok,0.05,0.05,0.05,0.0,0.05,2025-05-02 08:00:00,BTC-25JUL25-112000-C
0.0,1746176400000,ok,0.05,0.05,0.05,0.0,0.05,2025-05-02 09:00:00,BTC-25JUL25-112000-C
