volume,ticks,status,open,low,high,cost,close,timestamp,instrument
1.0,1736427600000,ok,0.462,0.462,0.462,0.462,0.462,2025-01-09 13:00:00,BTC-26DEC25-60000-C
0.0,1736431200000,ok,0.462,0.462,0.462,0.0,0.462,2025-01-09 14:00:00,BTC-26DEC25-60000-C
0.0,1736434800000,ok,0.462,0.462,0.462,0.0,0.462,2025-01-09 15:00:00,BTC-26DEC25-60000-C
0.0,1736438400000,ok,0.462,0.462,0.462,0.0,0.462,2025-01-09 16:00:00,BTC-26DEC25-60000-C
0.0,1736442000000,ok,0.462,0.462,0.462,0.0,0.462,2025-01-09 17:00:00,BTC-26DEC25-60000-C
0.0,1736445600000,ok,0.462,0.462,0.462,0.0,0.462,2025-01-09 18:00:00,BTC-26DEC25-60000-C
0.0,1736449200000,ok,0.462,0.462,0.462,0.0,0.462,2025-01-09 19:00:00,BTC-26DEC25-60000-C
0.1,1736452800000,ok,0.46,0.46,0.46,0.046,0.46,2025-01-09 20:00:00,BTC-26DEC25-60000-C
0.0,1736456400000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-09 21:00:00,BTC-26DEC25-60000-C
0.0,1736460000000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-09 22:00:00,BTC-26DEC25-60000-C
0.0,1736463600000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-09 23:00:00,BTC-26DEC25-60000-C
0.0,1736467200000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 00:00:00,BTC-26DEC25-60000-C
0.0,1736470800000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 01:00:00,BTC-26DEC25-60000-C
0.0,1736474400000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 02:00:00,BTC-26DEC25-60000-C
0.0,1736478000000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 03:00:00,BTC-26DEC25-60000-C
0.0,1736481600000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 04:00:00,BTC-26DEC25-60000-C
0.0,1736485200000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 05:00:00,BTC-26DEC25-60000-C
0.0,1736488800000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 06:00:00,BTC-26DEC25-60000-C
0.0,1736492400000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 07:00:00,BTC-26DEC25-60000-C
0.0,1736496000000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 08:00:00,BTC-26DEC25-60000-C
0.0,1736499600000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 09:00:00,BTC-26DEC25-60000-C
0.0,1736503200000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 10:00:00,BTC-26DEC25-60000-C
0.0,1736506800000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 11:00:00,BTC-26DEC25-60000-C
0.0,1736510400000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 12:00:00,BTC-26DEC25-60000-C
0.0,1736514000000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 13:00:00,BTC-26DEC25-60000-C
0.0,1736517600000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 14:00:00,BTC-26DEC25-60000-C
0.0,1736521200000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 15:00:00,BTC-26DEC25-60000-C
0.0,1736524800000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 16:00:00,BTC-26DEC25-60000-C
0.0,1736528400000,ok,0.46,0.46,0.46,0.0,0.46,2025-01-10 17:00:00,BTC-26DEC25-60000-C
