volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.1,1745272800000,ok,0.0735,0.0735,0.0735,0.00735,0.0735,2025-04-21 22:00:00,BTC-9MAY25-92000-P
0.0,1745276400000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-21 23:00:00,BTC-9MAY25-92000-P
0.0,1745280000000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 00:00:00,BTC-9MAY25-92000-P
0.0,1745283600000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 01:00:00,BTC-9MAY25-92000-P
0.0,1745287200000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 02:00:00,BTC-9MAY25-92000-P
0.0,1745290800000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 03:00:00,BTC-9MAY25-92000-P
0.0,1745294400000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 04:00:00,BTC-9MAY25-92000-P
0.0,1745298000000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 05:00:00,BTC-9MAY25-92000-P
0.0,1745301600000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 06:00:00,BTC-9MAY25-92000-P
0.0,1745305200000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 07:00:00,BTC-9MAY25-92000-P
0.0,1745308800000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 08:00:00,BTC-9MAY25-92000-P
0.0,1745312400000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 09:00:00,BTC-9MAY25-92000-P
0.0,1745316000000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 10:00:00,BTC-9MAY25-92000-P
0.0,1745319600000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 11:00:00,BTC-9MAY25-92000-P
0.0,1745323200000,ok,0.0735,0.0735,0.0735,0.0,0.0735,2025-04-22 12:00:00,BTC-9MAY25-92000-P
0.9,1745326800000,ok,0.0555,0.0555,0.0555,0.04995,0.0555,2025-04-22 13:00:00,BTC-9MAY25-92000-P
13.6,1745330400000,ok,0.046,0.046,0.046,0.6256,0.046,2025-04-22 14:00:00,BTC-9MAY25-92000-P
15.9,1745334000000,ok,0.045,0.045,0.048,0.7332,0.046,2025-04-22 15:00:00,BTC-9MAY25-92000-P
0.0,1745337600000,ok,0.046,0.046,0.046,0.0,0.046,2025-04-22 16:00:00,BTC-9MAY25-92000-P
0.0,1745341200000,ok,0.046,0.046,0.046,0.0,0.046,2025-04-22 17:00:00,BTC-9MAY25-92000-P
0.0,1745344800000,ok,0.046,0.046,0.046,0.0,0.046,2025-04-22 18:00:00,BTC-9MAY25-92000-P
0.0,1745348400000,ok,0.046,0.046,0.046,0.0,0.046,2025-04-22 19:00:00,BTC-9MAY25-92000-P
0.0,1745352000000,ok,0.046,0.046,0.046,0.0,0.046,2025-04-22 20:00:00,BTC-9MAY25-92000-P
0.0,1745355600000,ok,0.046,0.046,0.046,0.0,0.046,2025-04-22 21:00:00,BTC-9MAY25-92000-P
0.2,1745359200000,ok,0.037,0.0365,0.037,0.00735,0.0365,2025-04-22 22:00:00,BTC-9MAY25-92000-P
0.0,1745362800000,ok,0.0365,0.0365,0.0365,0.0,0.0365,2025-04-22 23:00:00,BTC-9MAY25-92000-P
20.0,1745366400000,ok,0.034,0.034,0.034,0.68,0.034,2025-04-23 00:00:00,BTC-9MAY25-92000-P
0.0,1745370000000,ok,0.034,0.034,0.034,0.0,0.034,2025-04-23 01:00:00,BTC-9MAY25-92000-P
1.1,1745373600000,ok,0.0365,0.0365,0.0365,0.04015,0.0365,2025-04-23 02:00:00,BTC-9MAY25-92000-P
0.0,1745377200000,ok,0.0365,0.0365,0.0365,0.0,0.0365,2025-04-23 03:00:00,BTC-9MAY25-92000-P
0.1,1745380800000,ok,0.033,0.033,0.033,0.0033,0.033,2025-04-23 04:00:00,BTC-9MAY25-92000-P
2.0,1745384400000,ok,0.032,0.032,0.032,0.064,0.032,2025-04-23 05:00:00,BTC-9MAY25-92000-P
0.0,1745388000000,ok,0.032,0.032,0.032,0.0,0.032,2025-04-23 06:00:00,BTC-9MAY25-92000-P
0.6,1745391600000,ok,0.0315,0.0315,0.0315,0.0189,0.0315,2025-04-23 07:00:00,BTC-9MAY25-92000-P
0.8,1745395200000,ok,0.0295,0.0295,0.0295,0.0236,0.0295,2025-04-23 08:00:00,BTC-9MAY25-92000-P
15.2,1745398800000,ok,0.0295,0.0295,0.03,0.4559,0.03,2025-04-23 09:00:00,BTC-9MAY25-92000-P
0.0,1745402400000,ok,0.03,0.03,0.03,0.0,0.03,2025-04-23 10:00:00,BTC-9MAY25-92000-P
0.0,1745406000000,ok,0.03,0.03,0.03,0.0,0.03,2025-04-23 11:00:00,BTC-9MAY25-92000-P
0.0,1745409600000,ok,0.03,0.03,0.03,0.0,0.03,2025-04-23 12:00:00,BTC-9MAY25-92000-P
10.7,1745413200000,ok,0.029,0.029,0.0315,0.3332,0.0295,2025-04-23 13:00:00,BTC-9MAY25-92000-P
0.2,1745416800000,ok,0.0345,0.0345,0.0345,0.0069,0.0345,2025-04-23 14:00:00,BTC-9MAY25-92000-P
2.7,1745420400000,ok,0.0345,0.0325,0.0345,0.08915,0.0325,2025-04-23 15:00:00,BTC-9MAY25-92000-P
0.0,1745424000000,ok,0.0325,0.0325,0.0325,0.0,0.0325,2025-04-23 16:00:00,BTC-9MAY25-92000-P
1.0,1745427600000,ok,0.0295,0.0295,0.0295,0.0295,0.0295,2025-04-23 17:00:00,BTC-9MAY25-92000-P
1.5,1745431200000,ok,0.0285,0.0275,0.0285,0.04175,0.0275,2025-04-23 18:00:00,BTC-9MAY25-92000-P
0.0,1745434800000,ok,0.0275,0.0275,0.0275,0.0,0.0275,2025-04-23 19:00:00,BTC-9MAY25-92000-P
0.0,1745438400000,ok,0.0275,0.0275,0.0275,0.0,0.0275,2025-04-23 20:00:00,BTC-9MAY25-92000-P
0.0,1745442000000,ok,0.0275,0.0275,0.0275,0.0,0.0275,2025-04-23 21:00:00,BTC-9MAY25-92000-P
0.0,1745445600000,ok,0.0275,0.0275,0.0275,0.0,0.0275,2025-04-23 22:00:00,BTC-9MAY25-92000-P
1.0,1745449200000,ok,0.0285,0.0285,0.0285,0.0285,0.0285,2025-04-23 23:00:00,BTC-9MAY25-92000-P
0.0,1745452800000,ok,0.0285,0.0285,0.0285,0.0,0.0285,2025-04-24 00:00:00,BTC-9MAY25-92000-P
0.0,1745456400000,ok,0.0285,0.0285,0.0285,0.0,0.0285,2025-04-24 01:00:00,BTC-9MAY25-92000-P
0.0,1745460000000,ok,0.0285,0.0285,0.0285,0.0,0.0285,2025-04-24 02:00:00,BTC-9MAY25-92000-P
0.6,1745463600000,ok,0.0315,0.0315,0.0315,0.0189,0.0315,2025-04-24 03:00:00,BTC-9MAY25-92000-P
