volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.1,1746363600000,ok,0.0028,0.0028,0.0028,0.00028,0.0028,2025-05-04 13:00:00,BTC-7MAY25-92000-P
0.5,1746367200000,ok,0.0024,0.0024,0.0024,0.0012,0.0024,2025-05-04 14:00:00,BTC-7MAY25-92000-P
0.0,1746370800000,ok,0.0024,0.0024,0.0024,0.0,0.0024,2025-05-04 15:00:00,BTC-7MAY25-92000-P
0.1,1746374400000,ok,0.0022,0.0022,0.0022,0.00022,0.0022,2025-05-04 16:00:00,BTC-7MAY25-92000-P
0.0,1746378000000,ok,0.0022,0.0022,0.0022,0.0,0.0022,2025-05-04 17:00:00,BTC-7MAY25-92000-P
2.6,1746381600000,ok,0.0023,0.0023,0.0023,0.00598,0.0023,2025-05-04 18:00:00,BTC-7MAY25-92000-P
0.1,1746385200000,ok,0.0019,0.0019,0.0019,0.00019,0.0019,2025-05-04 19:00:00,BTC-7MAY25-92000-P
0.1,1746388800000,ok,0.0021,0.0021,0.0021,0.00021,0.0021,2025-05-04 20:00:00,BTC-7MAY25-92000-P
0.0,1746392400000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-04 21:00:00,BTC-7MAY25-92000-P
0.0,1746396000000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-04 22:00:00,BTC-7MAY25-92000-P
0.0,1746399600000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-04 23:00:00,BTC-7MAY25-92000-P
0.0,1746403200000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-05 00:00:00,BTC-7MAY25-92000-P
0.0,1746406800000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-05 01:00:00,BTC-7MAY25-92000-P
4.0,1746410400000,ok,0.0038,0.0038,0.0038,0.0152,0.0038,2025-05-05 02:00:00,BTC-7MAY25-92000-P
0.0,1746414000000,ok,0.0038,0.0038,0.0038,0.0,0.0038,2025-05-05 03:00:00,BTC-7MAY25-92000-P
0.0,1746417600000,ok,0.0038,0.0038,0.0038,0.0,0.0038,2025-05-05 04:00:00,BTC-7MAY25-92000-P
