volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.1,1745510400000,ok,0.0635,0.0635,0.0635,0.00635,0.0635,2025-04-24 16:00:00,BTC-25JUL25-104000-C
0.0,1745514000000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-24 17:00:00,BTC-25JUL25-104000-C
0.0,1745517600000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-24 18:00:00,BTC-25JUL25-104000-C
0.0,1745521200000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-24 19:00:00,BTC-25JUL25-104000-C
0.0,1745524800000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-24 20:00:00,BTC-25JUL25-104000-C
0.0,1745528400000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-24 21:00:00,BTC-25JUL25-104000-C
0.0,1745532000000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-24 22:00:00,BTC-25JUL25-104000-C
0.0,1745535600000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-24 23:00:00,BTC-25JUL25-104000-C
0.0,1745539200000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-25 00:00:00,BTC-25JUL25-104000-C
0.0,1745542800000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-25 01:00:00,BTC-25JUL25-104000-C
0.0,1745546400000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-25 02:00:00,BTC-25JUL25-104000-C
0.0,1745550000000,ok,0.0635,0.0635,0.0635,0.0,0.0635,2025-04-25 03:00:00,BTC-25JUL25-104000-C
1.2,1745553600000,ok,0.063,0.063,0.063,0.0756,0.063,2025-04-25 04:00:00,BTC-25JUL25-104000-C
0.0,1745557200000,ok,0.063,0.063,0.063,0.0,0.063,2025-04-25 05:00:00,BTC-25JUL25-104000-C
0.0,1745560800000,ok,0.063,0.063,0.063,0.0,0.063,2025-04-25 06:00:00,BTC-25JUL25-104000-C
6.0,1745564400000,ok,0.0645,0.0645,0.0655,0.3882,0.0655,2025-04-25 07:00:00,BTC-25JUL25-104000-C
0.0,1745568000000,ok,0.0655,0.0655,0.0655,0.0,0.0655,2025-04-25 08:00:00,BTC-25JUL25-104000-C
