volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.4,1746259200000,ok,0.0035,0.0027,0.0035,0.00123,0.0027,2025-05-03 08:00:00,BTC-6MAY25-94000-P
10.8,1746262800000,ok,0.0028,0.0027,0.0028,0.02927,0.0027,2025-05-03 09:00:00,BTC-6MAY25-94000-P
3.9,1746266400000,ok,0.0032,0.0032,0.0033,0.01262,0.0032,2025-05-03 10:00:00,BTC-6MAY25-94000-P
0.8,1746270000000,ok,0.0032,0.0031,0.0032,0.00253,0.0031,2025-05-03 11:00:00,BTC-6MAY25-94000-P
10.7,1746273600000,ok,0.0029,0.0027,0.0029,0.03014,0.0027,2025-05-03 12:00:00,BTC-6MAY25-94000-P
14.9,1746277200000,ok,0.0023,0.0023,0.0024,0.03467,0.0023,2025-05-03 13:00:00,BTC-6MAY25-94000-P
0.0,1746280800000,ok,0.0023,0.0023,0.0023,0.0,0.0023,2025-05-03 14:00:00,BTC-6MAY25-94000-P
0.5,1746284400000,ok,0.0021,0.002,0.0021,0.00101,0.002,2025-05-03 15:00:00,BTC-6MAY25-94000-P
0.1,1746288000000,ok,0.0022,0.0022,0.0022,0.00022,0.0022,2025-05-03 16:00:00,BTC-6MAY25-94000-P
0.0,1746291600000,ok,0.0022,0.0022,0.0022,0.0,0.0022,2025-05-03 17:00:00,BTC-6MAY25-94000-P
0.7,1746295200000,ok,0.0026,0.0026,0.0026,0.00182,0.0026,2025-05-03 18:00:00,BTC-6MAY25-94000-P
0.5,1746298800000,ok,0.0025,0.0021,0.0025,0.00115,0.0021,2025-05-03 19:00:00,BTC-6MAY25-94000-P
0.0,1746302400000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-03 20:00:00,BTC-6MAY25-94000-P
0.1,1746306000000,ok,0.0021,0.0021,0.0021,0.00021,0.0021,2025-05-03 21:00:00,BTC-6MAY25-94000-P
0.0,1746309600000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-03 22:00:00,BTC-6MAY25-94000-P
0.0,1746313200000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-03 23:00:00,BTC-6MAY25-94000-P
0.3,1746316800000,ok,0.0026,0.0026,0.003,0.00082,0.003,2025-05-04 00:00:00,BTC-6MAY25-94000-P
0.4,1746320400000,ok,0.0027,0.0027,0.0027,0.00108,0.0027,2025-05-04 01:00:00,BTC-6MAY25-94000-P
0.6,1746324000000,ok,0.0025,0.0025,0.0029,0.00162,0.0029,2025-05-04 02:00:00,BTC-6MAY25-94000-P
0.5,1746327600000,ok,0.0027,0.0027,0.0027,0.00135,0.0027,2025-05-04 03:00:00,BTC-6MAY25-94000-P
0.1,1746331200000,ok,0.0027,0.0027,0.0027,0.00027,0.0027,2025-05-04 04:00:00,BTC-6MAY25-94000-P
0.0,1746334800000,ok,0.0027,0.0027,0.0027,0.0,0.0027,2025-05-04 05:00:00,BTC-6MAY25-94000-P
0.0,1746338400000,ok,0.0027,0.0027,0.0027,0.0,0.0027,2025-05-04 06:00:00,BTC-6MAY25-94000-P
1.7,1746342000000,ok,0.0026,0.0026,0.0028,0.0047,0.0028,2025-05-04 07:00:00,BTC-6MAY25-94000-P
1.0,1746345600000,ok,0.003,0.003,0.003,0.003,0.003,2025-05-04 08:00:00,BTC-6MAY25-94000-P
0.1,1746349200000,ok,0.0038,0.0038,0.0038,0.00038,0.0038,2025-05-04 09:00:00,BTC-6MAY25-94000-P
1.1,1746352800000,ok,0.0039,0.0039,0.004,0.00439,0.004,2025-05-04 10:00:00,BTC-6MAY25-94000-P
0.0,1746356400000,ok,0.004,0.004,0.004,0.0,0.004,2025-05-04 11:00:00,BTC-6MAY25-94000-P
1.0,1746360000000,ok,0.0039,0.0039,0.0039,0.0039,0.0039,2025-05-04 12:00:00,BTC-6MAY25-94000-P
0.0,1746363600000,ok,0.0039,0.0039,0.0039,0.0,0.0039,2025-05-04 13:00:00,BTC-6MAY25-94000-P
0.7,1746367200000,ok,0.0037,0.0032,0.0037,0.00249,0.0032,2025-05-04 14:00:00,BTC-6MAY25-94000-P
4.2,1746370800000,ok,0.0034,0.0032,0.0034,0.01411,0.0032,2025-05-04 15:00:00,BTC-6MAY25-94000-P
0.0,1746374400000,ok,0.0032,0.0032,0.0032,0.0,0.0032,2025-05-04 16:00:00,BTC-6MAY25-94000-P
0.0,1746378000000,ok,0.0032,0.0032,0.0032,0.0,0.0032,2025-05-04 17:00:00,BTC-6MAY25-94000-P
0.0,1746381600000,ok,0.0032,0.0032,0.0032,0.0,0.0032,2025-05-04 18:00:00,BTC-6MAY25-94000-P
0.3,1746385200000,ok,0.0033,0.0033,0.0033,0.00099,0.0033,2025-05-04 19:00:00,BTC-6MAY25-94000-P
0.0,1746388800000,ok,0.0033,0.0033,0.0033,0.0,0.0033,2025-05-04 20:00:00,BTC-6MAY25-94000-P
0.1,1746392400000,ok,0.0026,0.0026,0.0026,0.00026,0.0026,2025-05-04 21:00:00,BTC-6MAY25-94000-P
1.7,1746396000000,ok,0.0038,0.0038,0.0055,0.00738,0.0046,2025-05-04 22:00:00,BTC-6MAY25-94000-P
10.1,1746399600000,ok,0.0055,0.0055,0.008,0.0733,0.0075,2025-05-04 23:00:00,BTC-6MAY25-94000-P
5.5,1746403200000,ok,0.008,0.006,0.008,0.0344,0.006,2025-05-05 00:00:00,BTC-6MAY25-94000-P
9.3,1746406800000,ok,0.0055,0.0055,0.0095,0.0664,0.0095,2025-05-05 01:00:00,BTC-6MAY25-94000-P
0.8,1746410400000,ok,0.0105,0.0065,0.0105,0.00685,0.0065,2025-05-05 02:00:00,BTC-6MAY25-94000-P
0.4,1746414000000,ok,0.007,0.007,0.008,0.00305,0.0075,2025-05-05 03:00:00,BTC-6MAY25-94000-P
4.2,1746417600000,ok,0.0075,0.006,0.0075,0.0254,0.006,2025-05-05 04:00:00,BTC-6MAY25-94000-P
