volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.6,1746345600000,ok,0.0034,0.0033,0.0034,0.00203,0.0033,2025-05-04 08:00:00,BTC-7MAY25-93000-P
0.9,1746349200000,ok,0.0041,0.004,0.0042,0.00363,0.0042,2025-05-04 09:00:00,BTC-7MAY25-93000-P
0.3,1746352800000,ok,0.0042,0.0041,0.0042,0.00124,0.0041,2025-05-04 10:00:00,BTC-7MAY25-93000-P
0.0,1746356400000,ok,0.0041,0.0041,0.0041,0.0,0.0041,2025-05-04 11:00:00,BTC-7MAY25-93000-P
0.1,1746360000000,ok,0.0042,0.0042,0.0042,0.00042,0.0042,2025-05-04 12:00:00,BTC-7MAY25-93000-P
0.2,1746363600000,ok,0.0038,0.0038,0.0038,0.00076,0.0038,2025-05-04 13:00:00,BTC-7MAY25-93000-P
12.1,1746367200000,ok,0.004,0.0036,0.004,0.04587,0.0038,2025-05-04 14:00:00,BTC-7MAY25-93000-P
1.4,1746370800000,ok,0.0035,0.0035,0.0037,0.00496,0.0037,2025-05-04 15:00:00,BTC-7MAY25-93000-P
0.0,1746374400000,ok,0.0037,0.0037,0.0037,0.0,0.0037,2025-05-04 16:00:00,BTC-7MAY25-93000-P
0.0,1746378000000,ok,0.0037,0.0037,0.0037,0.0,0.0037,2025-05-04 17:00:00,BTC-7MAY25-93000-P
0.3,1746381600000,ok,0.0037,0.0037,0.0037,0.00111,0.0037,2025-05-04 18:00:00,BTC-7MAY25-93000-P
0.0,1746385200000,ok,0.0037,0.0037,0.0037,0.0,0.0037,2025-05-04 19:00:00,BTC-7MAY25-93000-P
0.0,1746388800000,ok,0.0037,0.0037,0.0037,0.0,0.0037,2025-05-04 20:00:00,BTC-7MAY25-93000-P
0.0,1746392400000,ok,0.0037,0.0037,0.0037,0.0,0.0037,2025-05-04 21:00:00,BTC-7MAY25-93000-P
0.2,1746396000000,ok,0.0042,0.0042,0.0042,0.00084,0.0042,2025-05-04 22:00:00,BTC-7MAY25-93000-P
0.3,1746399600000,ok,0.007,0.007,0.007,0.0021,0.007,2025-05-04 23:00:00,BTC-7MAY25-93000-P
1.0,1746403200000,ok,0.007,0.0055,0.007,0.00605,0.0055,2025-05-05 00:00:00,BTC-7MAY25-93000-P
0.1,1746406800000,ok,0.005,0.005,0.005,0.0005,0.005,2025-05-05 01:00:00,BTC-7MAY25-93000-P
0.1,1746410400000,ok,0.008,0.008,0.008,0.0008,0.008,2025-05-05 02:00:00,BTC-7MAY25-93000-P
0.1,1746414000000,ok,0.0065,0.0065,0.0065,0.00065,0.0065,2025-05-05 03:00:00,BTC-7MAY25-93000-P
0.1,1746417600000,ok,0.0055,0.0055,0.0055,0.00055,0.0055,2025-05-05 04:00:00,BTC-7MAY25-93000-P
