volume,ticks,status,open,low,high,cost,close,timestamp,instrument
12.0,1746014400000,ok,0.0032,0.0032,0.0032,0.0384,0.0032,2025-04-30 12:00:00,BTC-25JUL25-180000-C
0.0,1746018000000,ok,0.0032,0.0032,0.0032,0.0,0.0032,2025-04-30 13:00:00,BTC-25JUL25-180000-C
0.0,1746021600000,ok,0.0032,0.0032,0.0032,0.0,0.0032,2025-04-30 14:00:00,BTC-25JUL25-180000-C
0.1,1746025200000,ok,0.003,0.003,0.003,0.0003,0.003,2025-04-30 15:00:00,BTC-25JUL25-180000-C
0.0,1746028800000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 16:00:00,BTC-25JUL25-180000-C
0.0,1746032400000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 17:00:00,BTC-25JUL25-180000-C
0.0,1746036000000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 18:00:00,BTC-25JUL25-180000-C
0.0,1746039600000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 19:00:00,BTC-25JUL25-180000-C
0.0,1746043200000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 20:00:00,BTC-25JUL25-180000-C
0.0,1746046800000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 21:00:00,BTC-25JUL25-180000-C
0.0,1746050400000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 22:00:00,BTC-25JUL25-180000-C
0.0,1746054000000,ok,0.003,0.003,0.003,0.0,0.003,2025-04-30 23:00:00,BTC-25JUL25-180000-C
0.0,1746057600000,ok,0.003,0.003,0.003,0.0,0.003,2025-05-01 00:00:00,BTC-25JUL25-180000-C
0.0,1746061200000,ok,0.003,0.003,0.003,0.0,0.003,2025-05-01 01:00:00,BTC-25JUL25-180000-C
0.0,1746064800000,ok,0.003,0.003,0.003,0.0,0.003,2025-05-01 02:00:00,BTC-25JUL25-180000-C
0.0,1746068400000,ok,0.003,0.003,0.003,0.0,0.003,2025-05-01 03:00:00,BTC-25JUL25-180000-C
0.0,1746072000000,ok,0.003,0.003,0.003,0.0,0.003,2025-05-01 04:00:00,BTC-25JUL25-180000-C
0.2,1746075600000,ok,0.0028,0.0028,0.0028,0.00056,0.0028,2025-05-01 05:00:00,BTC-25JUL25-180000-C
0.0,1746079200000,ok,0.0028,0.0028,0.0028,0.0,0.0028,2025-05-01 06:00:00,BTC-25JUL25-180000-C
1.4,1746082800000,ok,0.0029,0.0029,0.0029,0.00406,0.0029,2025-05-01 07:00:00,BTC-25JUL25-180000-C
0.0,1746086400000,ok,0.0029,0.0029,0.0029,0.0,0.0029,2025-05-01 08:00:00,BTC-25JUL25-180000-C
0.0,1746090000000,ok,0.0029,0.0029,0.0029,0.0,0.0029,2025-05-01 09:00:00,BTC-25JUL25-180000-C
0.0,1746093600000,ok,0.0029,0.0029,0.0029,0.0,0.0029,2025-05-01 10:00:00,BTC-25JUL25-180000-C
0.5,1746097200000,ok,0.0034,0.0034,0.0034,0.0017,0.0034,2025-05-01 11:00:00,BTC-25JUL25-180000-C
0.0,1746100800000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 12:00:00,BTC-25JUL25-180000-C
0.0,1746104400000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 13:00:00,BTC-25JUL25-180000-C
0.0,1746108000000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 14:00:00,BTC-25JUL25-180000-C
0.0,1746111600000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 15:00:00,BTC-25JUL25-180000-C
0.0,1746115200000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 16:00:00,BTC-25JUL25-180000-C
0.0,1746118800000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 17:00:00,BTC-25JUL25-180000-C
0.0,1746122400000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 18:00:00,BTC-25JUL25-180000-C
0.0,1746126000000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 19:00:00,BTC-25JUL25-180000-C
0.0,1746129600000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 20:00:00,BTC-25JUL25-180000-C
0.0,1746133200000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 21:00:00,BTC-25JUL25-180000-C
0.0,1746136800000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 22:00:00,BTC-25JUL25-180000-C
0.0,1746140400000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-01 23:00:00,BTC-25JUL25-180000-C
0.0,1746144000000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-02 00:00:00,BTC-25JUL25-180000-C
0.0,1746147600000,ok,0.0034,0.0034,0.0034,0.0,0.0034,2025-05-02 01:00:00,BTC-25JUL25-180000-C
