volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.9,1746270000000,ok,0.0017,0.0017,0.0019,0.00155,0.0019,2025-05-03 11:00:00,BTC-6MAY25-93000-P
11.4,1746273600000,ok,0.0019,0.0013,0.0019,0.01768,0.0013,2025-05-03 12:00:00,BTC-6MAY25-93000-P
0.0,1746277200000,ok,0.0013,0.0013,0.0013,0.0,0.0013,2025-05-03 13:00:00,BTC-6MAY25-93000-P
0.0,1746280800000,ok,0.0013,0.0013,0.0013,0.0,0.0013,2025-05-03 14:00:00,BTC-6MAY25-93000-P
0.0,1746284400000,ok,0.0013,0.0013,0.0013,0.0,0.0013,2025-05-03 15:00:00,BTC-6MAY25-93000-P
0.1,1746288000000,ok,0.0012,0.0012,0.0012,0.00012,0.0012,2025-05-03 16:00:00,BTC-6MAY25-93000-P
0.2,1746291600000,ok,0.0015,0.0014,0.0015,0.00029,0.0014,2025-05-03 17:00:00,BTC-6MAY25-93000-P
0.2,1746295200000,ok,0.0014,0.0014,0.0014,0.00028,0.0014,2025-05-03 18:00:00,BTC-6MAY25-93000-P
0.1,1746298800000,ok,0.0013,0.0013,0.0013,0.00013,0.0013,2025-05-03 19:00:00,BTC-6MAY25-93000-P
0.0,1746302400000,ok,0.0013,0.0013,0.0013,0.0,0.0013,2025-05-03 20:00:00,BTC-6MAY25-93000-P
0.0,1746306000000,ok,0.0013,0.0013,0.0013,0.0,0.0013,2025-05-03 21:00:00,BTC-6MAY25-93000-P
0.0,1746309600000,ok,0.0013,0.0013,0.0013,0.0,0.0013,2025-05-03 22:00:00,BTC-6MAY25-93000-P
0.1,1746313200000,ok,0.0015,0.0015,0.0015,0.00015,0.0015,2025-05-03 23:00:00,BTC-6MAY25-93000-P
3.0,1746316800000,ok,0.0019,0.0019,0.0019,0.0057,0.0019,2025-05-04 00:00:00,BTC-6MAY25-93000-P
0.0,1746320400000,ok,0.0019,0.0019,0.0019,0.0,0.0019,2025-05-04 01:00:00,BTC-6MAY25-93000-P
25.5,1746324000000,ok,0.0013,0.0013,0.0018,0.04835,0.0018,2025-05-04 02:00:00,BTC-6MAY25-93000-P
2.0,1746327600000,ok,0.0016,0.0015,0.0016,0.0031,0.0015,2025-05-04 03:00:00,BTC-6MAY25-93000-P
1.5,1746331200000,ok,0.0018,0.0016,0.0018,0.00254,0.0016,2025-05-04 04:00:00,BTC-6MAY25-93000-P
0.0,1746334800000,ok,0.0016,0.0016,0.0016,0.0,0.0016,2025-05-04 05:00:00,BTC-6MAY25-93000-P
5.0,1746338400000,ok,0.0017,0.0017,0.0018,0.0087,0.0018,2025-05-04 06:00:00,BTC-6MAY25-93000-P
5.0,1746342000000,ok,0.0016,0.0016,0.002,0.00949,0.002,2025-05-04 07:00:00,BTC-6MAY25-93000-P
1.1,1746345600000,ok,0.0022,0.0018,0.0022,0.00236,0.0018,2025-05-04 08:00:00,BTC-6MAY25-93000-P
1.8,1746349200000,ok,0.002,0.002,0.0022,0.00376,0.0022,2025-05-04 09:00:00,BTC-6MAY25-93000-P
4.8,1746352800000,ok,0.0022,0.0022,0.0022,0.01056,0.0022,2025-05-04 10:00:00,BTC-6MAY25-93000-P
0.1,1746356400000,ok,0.0021,0.0021,0.0021,0.00021,0.0021,2025-05-04 11:00:00,BTC-6MAY25-93000-P
0.0,1746360000000,ok,0.0021,0.0021,0.0021,0.0,0.0021,2025-05-04 12:00:00,BTC-6MAY25-93000-P
1.0,1746363600000,ok,0.002,0.002,0.002,0.002,0.002,2025-05-04 13:00:00,BTC-6MAY25-93000-P
1.6,1746367200000,ok,0.0021,0.002,0.0021,0.00334,0.002,2025-05-04 14:00:00,BTC-6MAY25-93000-P
0.1,1746370800000,ok,0.0017,0.0017,0.0017,0.00017,0.0017,2025-05-04 15:00:00,BTC-6MAY25-93000-P
0.1,1746374400000,ok,0.0016,0.0016,0.0016,0.00016,0.0016,2025-05-04 16:00:00,BTC-6MAY25-93000-P
0.0,1746378000000,ok,0.0016,0.0016,0.0016,0.0,0.0016,2025-05-04 17:00:00,BTC-6MAY25-93000-P
0.0,1746381600000,ok,0.0016,0.0016,0.0016,0.0,0.0016,2025-05-04 18:00:00,BTC-6MAY25-93000-P
0.1,1746385200000,ok,0.0018,0.0018,0.0018,0.00018,0.0018,2025-05-04 19:00:00,BTC-6MAY25-93000-P
0.3,1746388800000,ok,0.0013,0.0013,0.0013,0.00039,0.0013,2025-05-04 20:00:00,BTC-6MAY25-93000-P
2.7,1746392400000,ok,0.0013,0.0013,0.0017,0.00359,0.0017,2025-05-04 21:00:00,BTC-6MAY25-93000-P
0.0,1746396000000,ok,0.0017,0.0017,0.0017,0.0,0.0017,2025-05-04 22:00:00,BTC-6MAY25-93000-P
0.7,1746399600000,ok,0.0024,0.0024,0.0031,0.0018,0.0031,2025-05-04 23:00:00,BTC-6MAY25-93000-P
0.0,1746403200000,ok,0.0031,0.0031,0.0031,0.0,0.0031,2025-05-05 00:00:00,BTC-6MAY25-93000-P
4.1,1746406800000,ok,0.0029,0.0029,0.005,0.01795,0.0046,2025-05-05 01:00:00,BTC-6MAY25-93000-P
0.8,1746410400000,ok,0.0033,0.0033,0.0035,0.00266,0.0035,2025-05-05 02:00:00,BTC-6MAY25-93000-P
2.0,1746414000000,ok,0.0037,0.0035,0.0039,0.00736,0.0035,2025-05-05 03:00:00,BTC-6MAY25-93000-P
0.1,1746417600000,ok,0.0031,0.0031,0.0031,0.00031,0.0031,2025-05-05 04:00:00,BTC-6MAY25-93000-P
