volume,ticks,status,open,low,high,cost,close,timestamp,instrument
30.0,1746090000000,ok,0.017,0.017,0.019,0.559,0.019,2025-05-01 09:00:00,BTC-23MAY25-102000-C
4.0,1746093600000,ok,0.021,0.021,0.0215,0.085,0.0215,2025-05-01 10:00:00,BTC-23MAY25-102000-C
0.0,1746097200000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-01 11:00:00,BTC-23MAY25-102000-C
0.0,1746100800000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-01 12:00:00,BTC-23MAY25-102000-C
0.3,1746104400000,ok,0.023,0.022,0.023,0.0068,0.022,2025-05-01 13:00:00,BTC-23MAY25-102000-C
0.0,1746108000000,ok,0.022,0.022,0.022,0.0,0.022,2025-05-01 14:00:00,BTC-23MAY25-102000-C
0.3,1746111600000,ok,0.0245,0.0245,0.0255,0.00745,0.0245,2025-05-01 15:00:00,BTC-23MAY25-102000-C
0.3,1746115200000,ok,0.024,0.024,0.025,0.0074,0.025,2025-05-01 16:00:00,BTC-23MAY25-102000-C
1.3,1746118800000,ok,0.0245,0.0235,0.0245,0.03175,0.0235,2025-05-01 17:00:00,BTC-23MAY25-102000-C
0.0,1746122400000,ok,0.0235,0.0235,0.0235,0.0,0.0235,2025-05-01 18:00:00,BTC-23MAY25-102000-C
0.1,1746126000000,ok,0.022,0.022,0.022,0.0022,0.022,2025-05-01 19:00:00,BTC-23MAY25-102000-C
0.2,1746129600000,ok,0.023,0.023,0.023,0.0046,0.023,2025-05-01 20:00:00,BTC-23MAY25-102000-C
0.0,1746133200000,ok,0.023,0.023,0.023,0.0,0.023,2025-05-01 21:00:00,BTC-23MAY25-102000-C
0.0,1746136800000,ok,0.023,0.023,0.023,0.0,0.023,2025-05-01 22:00:00,BTC-23MAY25-102000-C
0.0,1746140400000,ok,0.023,0.023,0.023,0.0,0.023,2025-05-01 23:00:00,BTC-23MAY25-102000-C
2.0,1746144000000,ok,0.023,0.023,0.023,0.046,0.023,2025-05-02 00:00:00,BTC-23MAY25-102000-C
0.7,1746147600000,ok,0.023,0.023,0.0235,0.01625,0.023,2025-05-02 01:00:00,BTC-23MAY25-102000-C
0.1,1746151200000,ok,0.024,0.024,0.024,0.0024,0.024,2025-05-02 02:00:00,BTC-23MAY25-102000-C
0.0,1746154800000,ok,0.024,0.024,0.024,0.0,0.024,2025-05-02 03:00:00,BTC-23MAY25-102000-C
2.3,1746158400000,ok,0.0255,0.0255,0.026,0.05935,0.026,2025-05-02 04:00:00,BTC-23MAY25-102000-C
0.0,1746162000000,ok,0.026,0.026,0.026,0.0,0.026,2025-05-02 05:00:00,BTC-23MAY25-102000-C
1.2,1746165600000,ok,0.0245,0.0245,0.0255,0.03045,0.0255,2025-05-02 06:00:00,BTC-23MAY25-102000-C
0.0,1746169200000,ok,0.0255,0.0255,0.0255,0.0,0.0255,2025-05-02 07:00:00,BTC-23MAY25-102000-C
5.9,1746172800000,ok,0.023,0.023,0.0245,0.1396,0.0245,2025-05-02 08:00:00,BTC-23MAY25-102000-C
0.0,1746176400000,ok,0.0245,0.0245,0.0245,0.0,0.0245,2025-05-02 09:00:00,BTC-23MAY25-102000-C
0.0,1746180000000,ok,0.0245,0.0245,0.0245,0.0,0.0245,2025-05-02 10:00:00,BTC-23MAY25-102000-C
0.0,1746183600000,ok,0.0245,0.0245,0.0245,0.0,0.0245,2025-05-02 11:00:00,BTC-23MAY25-102000-C
0.0,1746187200000,ok,0.0245,0.0245,0.0245,0.0,0.0245,2025-05-02 12:00:00,BTC-23MAY25-102000-C
0.0,1746190800000,ok,0.0245,0.0245,0.0245,0.0,0.0245,2025-05-02 13:00:00,BTC-23MAY25-102000-C
0.0,1746194400000,ok,0.0245,0.0245,0.0245,0.0,0.0245,2025-05-02 14:00:00,BTC-23MAY25-102000-C
1.0,1746198000000,ok,0.024,0.0235,0.024,0.02355,0.0235,2025-05-02 15:00:00,BTC-23MAY25-102000-C
0.0,1746201600000,ok,0.0235,0.0235,0.0235,0.0,0.0235,2025-05-02 16:00:00,BTC-23MAY25-102000-C
0.5,1746205200000,ok,0.0225,0.0225,0.0225,0.01125,0.0225,2025-05-02 17:00:00,BTC-23MAY25-102000-C
0.4,1746208800000,ok,0.0225,0.0225,0.023,0.00915,0.023,2025-05-02 18:00:00,BTC-23MAY25-102000-C
0.0,1746212400000,ok,0.023,0.023,0.023,0.0,0.023,2025-05-02 19:00:00,BTC-23MAY25-102000-C
0.2,1746216000000,ok,0.021,0.021,0.0215,0.00425,0.0215,2025-05-02 20:00:00,BTC-23MAY25-102000-C
0.0,1746219600000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-02 21:00:00,BTC-23MAY25-102000-C
0.0,1746223200000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-02 22:00:00,BTC-23MAY25-102000-C
0.0,1746226800000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-02 23:00:00,BTC-23MAY25-102000-C
0.0,1746230400000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-03 00:00:00,BTC-23MAY25-102000-C
0.0,1746234000000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-03 01:00:00,BTC-23MAY25-102000-C
0.0,1746237600000,ok,0.0215,0.0215,0.0215,0.0,0.0215,2025-05-03 02:00:00,BTC-23MAY25-102000-C
