volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.1,1746090000000,ok,0.0355,0.0355,0.0355,0.00355,0.0355,2025-05-01 09:00:00,BTC-23MAY25-97000-C
0.7,1746093600000,ok,0.0395,0.0395,0.0395,0.02765,0.0395,2025-05-01 10:00:00,BTC-23MAY25-97000-C
0.0,1746097200000,ok,0.0395,0.0395,0.0395,0.0,0.0395,2025-05-01 11:00:00,BTC-23MAY25-97000-C
0.0,1746100800000,ok,0.0395,0.0395,0.0395,0.0,0.0395,2025-05-01 12:00:00,BTC-23MAY25-97000-C
0.1,1746104400000,ok,0.042,0.042,0.042,0.0042,0.042,2025-05-01 13:00:00,BTC-23MAY25-97000-C
0.0,1746108000000,ok,0.042,0.042,0.042,0.0,0.042,2025-05-01 14:00:00,BTC-23MAY25-97000-C
0.1,1746111600000,ok,0.0445,0.0445,0.0445,0.00445,0.0445,2025-05-01 15:00:00,BTC-23MAY25-97000-C
0.0,1746115200000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 16:00:00,BTC-23MAY25-97000-C
0.0,1746118800000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 17:00:00,BTC-23MAY25-97000-C
0.0,1746122400000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 18:00:00,BTC-23MAY25-97000-C
0.0,1746126000000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 19:00:00,BTC-23MAY25-97000-C
0.0,1746129600000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 20:00:00,BTC-23MAY25-97000-C
0.0,1746133200000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 21:00:00,BTC-23MAY25-97000-C
0.0,1746136800000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 22:00:00,BTC-23MAY25-97000-C
0.0,1746140400000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-01 23:00:00,BTC-23MAY25-97000-C
0.1,1746144000000,ok,0.04,0.04,0.04,0.004,0.04,2025-05-02 00:00:00,BTC-23MAY25-97000-C
0.0,1746147600000,ok,0.04,0.04,0.04,0.0,0.04,2025-05-02 01:00:00,BTC-23MAY25-97000-C
0.1,1746151200000,ok,0.04,0.04,0.04,0.00442,0.04,2025-05-02 02:00:00,BTC-23MAY25-97000-C
0.0,1746154800000,ok,0.04,0.04,0.04,0.0,0.04,2025-05-02 03:00:00,BTC-23MAY25-97000-C
0.0,1746158400000,ok,0.04,0.04,0.04,0.0,0.04,2025-05-02 04:00:00,BTC-23MAY25-97000-C
0.0,1746162000000,ok,0.04,0.04,0.04,0.0,0.04,2025-05-02 05:00:00,BTC-23MAY25-97000-C
0.0,1746165600000,ok,0.04,0.04,0.04,0.0,0.04,2025-05-02 06:00:00,BTC-23MAY25-97000-C
0.2,1746169200000,ok,0.041,0.041,0.041,0.0082,0.041,2025-05-02 07:00:00,BTC-23MAY25-97000-C
0.0,1746172800000,ok,0.041,0.041,0.041,0.0,0.041,2025-05-02 08:00:00,BTC-23MAY25-97000-C
1.3,1746176400000,ok,0.044,0.043,0.044,0.0562,0.043,2025-05-02 09:00:00,BTC-23MAY25-97000-C
0.0,1746180000000,ok,0.043,0.043,0.043,0.0,0.043,2025-05-02 10:00:00,BTC-23MAY25-97000-C
0.1,1746183600000,ok,0.043,0.043,0.043,0.0043,0.043,2025-05-02 11:00:00,BTC-23MAY25-97000-C
0.1,1746187200000,ok,0.0425,0.0425,0.0425,0.00425,0.0425,2025-05-02 12:00:00,BTC-23MAY25-97000-C
0.0,1746190800000,ok,0.0425,0.0425,0.0425,0.0,0.0425,2025-05-02 13:00:00,BTC-23MAY25-97000-C
0.2,1746194400000,ok,0.043,0.043,0.043,0.0086,0.043,2025-05-02 14:00:00,BTC-23MAY25-97000-C
0.6,1746198000000,ok,0.0455,0.044,0.0455,0.02685,0.0445,2025-05-02 15:00:00,BTC-23MAY25-97000-C
0.0,1746201600000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 16:00:00,BTC-23MAY25-97000-C
0.0,1746205200000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 17:00:00,BTC-23MAY25-97000-C
0.0,1746208800000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 18:00:00,BTC-23MAY25-97000-C
0.0,1746212400000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 19:00:00,BTC-23MAY25-97000-C
0.0,1746216000000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 20:00:00,BTC-23MAY25-97000-C
0.0,1746219600000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 21:00:00,BTC-23MAY25-97000-C
0.0,1746223200000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 22:00:00,BTC-23MAY25-97000-C
0.0,1746226800000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-02 23:00:00,BTC-23MAY25-97000-C
0.0,1746230400000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-03 00:00:00,BTC-23MAY25-97000-C
0.0,1746234000000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-03 01:00:00,BTC-23MAY25-97000-C
0.0,1746237600000,ok,0.0445,0.0445,0.0445,0.0,0.0445,2025-05-03 02:00:00,BTC-23MAY25-97000-C
0.4,1746241200000,ok,0.037,0.037,0.037,0.0148,0.037,2025-05-03 03:00:00,BTC-23MAY25-97000-C
0.0,1746244800000,ok,0.037,0.037,0.037,0.0,0.037,2025-05-03 04:00:00,BTC-23MAY25-97000-C
0.0,1746248400000,ok,0.037,0.037,0.037,0.0,0.037,2025-05-03 05:00:00,BTC-23MAY25-97000-C
4.0,1746252000000,ok,0.0365,0.0365,0.0365,0.146,0.0365,2025-05-03 06:00:00,BTC-23MAY25-97000-C
1.4,1746255600000,ok,0.0375,0.037,0.0375,0.0522,0.0375,2025-05-03 07:00:00,BTC-23MAY25-97000-C
0.7,1746259200000,ok,0.0375,0.0375,0.0375,0.02625,0.0375,2025-05-03 08:00:00,BTC-23MAY25-97000-C
1.5,1746262800000,ok,0.0375,0.0365,0.0375,0.05585,0.0365,2025-05-03 09:00:00,BTC-23MAY25-97000-C
0.2,1746266400000,ok,0.0365,0.036,0.0365,0.00725,0.036,2025-05-03 10:00:00,BTC-23MAY25-97000-C
0.0,1746270000000,ok,0.036,0.036,0.036,0.0,0.036,2025-05-03 11:00:00,BTC-23MAY25-97000-C
0.0,1746273600000,ok,0.036,0.036,0.036,0.0,0.036,2025-05-03 12:00:00,BTC-23MAY25-97000-C
1.1,1746277200000,ok,0.0355,0.0355,0.036,0.0393,0.036,2025-05-03 13:00:00,BTC-23MAY25-97000-C
0.6,1746280800000,ok,0.0355,0.0355,0.0355,0.0213,0.0355,2025-05-03 14:00:00,BTC-23MAY25-97000-C
0.0,1746284400000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 15:00:00,BTC-23MAY25-97000-C
0.0,1746288000000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 16:00:00,BTC-23MAY25-97000-C
0.0,1746291600000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 17:00:00,BTC-23MAY25-97000-C
0.0,1746295200000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 18:00:00,BTC-23MAY25-97000-C
0.0,1746298800000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 19:00:00,BTC-23MAY25-97000-C
0.0,1746302400000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 20:00:00,BTC-23MAY25-97000-C
0.0,1746306000000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 21:00:00,BTC-23MAY25-97000-C
0.0,1746309600000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 22:00:00,BTC-23MAY25-97000-C
0.0,1746313200000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-03 23:00:00,BTC-23MAY25-97000-C
0.0,1746316800000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-04 00:00:00,BTC-23MAY25-97000-C
0.0,1746320400000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-04 01:00:00,BTC-23MAY25-97000-C
0.0,1746324000000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-04 02:00:00,BTC-23MAY25-97000-C
0.0,1746327600000,ok,0.0355,0.0355,0.0355,0.0,0.0355,2025-05-04 03:00:00,BTC-23MAY25-97000-C
0.7,1746331200000,ok,0.034,0.034,0.034,0.0238,0.034,2025-05-04 04:00:00,BTC-23MAY25-97000-C
0.0,1746334800000,ok,0.034,0.034,0.034,0.0,0.034,2025-05-04 05:00:00,BTC-23MAY25-97000-C
0.0,1746338400000,ok,0.034,0.034,0.034,0.0,0.034,2025-05-04 06:00:00,BTC-23MAY25-97000-C
0.0,1746342000000,ok,0.034,0.034,0.034,0.0,0.034,2025-05-04 07:00:00,BTC-23MAY25-97000-C
0.0,1746345600000,ok,0.034,0.034,0.034,0.0,0.034,2025-05-04 08:00:00,BTC-23MAY25-97000-C
0.0,1746349200000,ok,0.034,0.034,0.034,0.0,0.034,2025-05-04 09:00:00,BTC-23MAY25-97000-C
0.0,1746352800000,ok,0.034,0.034,0.034,0.0,0.034,2025-05-04 10:00:00,BTC-23MAY25-97000-C
1.0,1746356400000,ok,0.032,0.032,0.032,0.032,0.032,2025-05-04 11:00:00,BTC-23MAY25-97000-C
0.0,1746360000000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 12:00:00,BTC-23MAY25-97000-C
0.0,1746363600000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 13:00:00,BTC-23MAY25-97000-C
0.0,1746367200000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 14:00:00,BTC-23MAY25-97000-C
0.0,1746370800000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 15:00:00,BTC-23MAY25-97000-C
0.0,1746374400000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 16:00:00,BTC-23MAY25-97000-C
0.0,1746378000000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 17:00:00,BTC-23MAY25-97000-C
0.0,1746381600000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 18:00:00,BTC-23MAY25-97000-C
0.0,1746385200000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 19:00:00,BTC-23MAY25-97000-C
0.0,1746388800000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 20:00:00,BTC-23MAY25-97000-C
0.0,1746392400000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 21:00:00,BTC-23MAY25-97000-C
0.0,1746396000000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 22:00:00,BTC-23MAY25-97000-C
0.0,1746399600000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-04 23:00:00,BTC-23MAY25-97000-C
0.0,1746403200000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-05 00:00:00,BTC-23MAY25-97000-C
0.0,1746406800000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-05 01:00:00,BTC-23MAY25-97000-C
0.0,1746410400000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-05 02:00:00,BTC-23MAY25-97000-C
0.0,1746414000000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-05 03:00:00,BTC-23MAY25-97000-C
0.0,1746417600000,ok,0.032,0.032,0.032,0.0,0.032,2025-05-05 04:00:00,BTC-23MAY25-97000-C
