volume,ticks,status,open,low,high,cost,close,timestamp,instrument
0.4,1746345600000,ok,0.009,0.009,0.0095,0.00365,0.009,2025-05-04 08:00:00,BTC-7MAY25-95000-P
9.2,1746349200000,ok,0.01,0.01,0.011,0.10075,0.011,2025-05-04 09:00:00,BTC-7MAY25-95000-P
1.1,1746352800000,ok,0.011,0.0105,0.011,0.0116,0.0105,2025-05-04 10:00:00,BTC-7MAY25-95000-P
2.0,1746356400000,ok,0.011,0.011,0.011,0.022,0.011,2025-05-04 11:00:00,BTC-7MAY25-95000-P
0.3,1746360000000,ok,0.011,0.011,0.011,0.0033,0.011,2025-05-04 12:00:00,BTC-7MAY25-95000-P
0.8,1746363600000,ok,0.011,0.011,0.011,0.0088,0.011,2025-05-04 13:00:00,BTC-7MAY25-95000-P
1.1,1746367200000,ok,0.011,0.0095,0.011,0.01095,0.0095,2025-05-04 14:00:00,BTC-7MAY25-95000-P
0.1,1746370800000,ok,0.009,0.009,0.009,0.0009,0.009,2025-05-04 15:00:00,BTC-7MAY25-95000-P
0.1,1746374400000,ok,0.01,0.01,0.01,0.001,0.01,2025-05-04 16:00:00,BTC-7MAY25-95000-P
1.6,1746378000000,ok,0.01,0.01,0.01,0.016,0.01,2025-05-04 17:00:00,BTC-7MAY25-95000-P
0.4,1746381600000,ok,0.01,0.01,0.01,0.004,0.01,2025-05-04 18:00:00,BTC-7MAY25-95000-P
0.0,1746385200000,ok,0.01,0.01,0.01,0.0,0.01,2025-05-04 19:00:00,BTC-7MAY25-95000-P
0.2,1746388800000,ok,0.009,0.009,0.009,0.0018,0.009,2025-05-04 20:00:00,BTC-7MAY25-95000-P
0.0,1746392400000,ok,0.009,0.009,0.009,0.0,0.009,2025-05-04 21:00:00,BTC-7MAY25-95000-P
2.2,1746396000000,ok,0.0125,0.0125,0.0125,0.0275,0.0125,2025-05-04 22:00:00,BTC-7MAY25-95000-P
1.5,1746399600000,ok,0.012,0.012,0.017,0.0211,0.0165,2025-05-04 23:00:00,BTC-7MAY25-95000-P
0.6,1746403200000,ok,0.0165,0.0165,0.017,0.00995,0.0165,2025-05-05 00:00:00,BTC-7MAY25-95000-P
1.0,1746406800000,ok,0.0185,0.0185,0.0185,0.0185,0.0185,2025-05-05 01:00:00,BTC-7MAY25-95000-P
1.0,1746410400000,ok,0.016,0.016,0.016,0.016,0.016,2025-05-05 02:00:00,BTC-7MAY25-95000-P
0.0,1746414000000,ok,0.016,0.016,0.016,0.0,0.016,2025-05-05 03:00:00,BTC-7MAY25-95000-P
0.0,1746417600000,ok,0.016,0.016,0.016,0.0,0.016,2025-05-05 04:00:00,BTC-7MAY25-95000-P
