volume,ticks,status,open,low,high,cost,close,timestamp,instrument
100.5,1744876800000,ok,0.0215,0.0215,0.0215,2.33075,0.0215,2025-04-17 08:00:00,BTC-9MAY25-90000-C
8.1,1744880400000,ok,0.022,0.022,0.022,0.1782,0.022,2025-04-17 09:00:00,BTC-9MAY25-90000-C
0.0,1744884000000,ok,0.022,0.022,0.022,0.0,0.022,2025-04-17 10:00:00,BTC-9MAY25-90000-C
1.0,1744887600000,ok,0.0215,0.0215,0.0215,0.0215,0.0215,2025-04-17 11:00:00,BTC-9MAY25-90000-C
0.4,1744891200000,ok,0.022,0.022,0.022,0.00892,0.022,2025-04-17 12:00:00,BTC-9MAY25-90000-C
1.0,1744894800000,ok,0.022,0.0215,0.022,0.02195,0.022,2025-04-17 13:00:00,BTC-9MAY25-90000-C
3.1,1744898400000,ok,0.021,0.0195,0.021,0.06165,0.02,2025-04-17 14:00:00,BTC-9MAY25-90000-C
0.9,1744902000000,ok,0.02,0.02,0.0215,0.01855,0.0215,2025-04-17 15:00:00,BTC-9MAY25-90000-C
20.3,1744905600000,ok,0.0225,0.0225,0.0225,0.45675,0.0225,2025-04-17 16:00:00,BTC-9MAY25-90000-C
0.5,1744909200000,ok,0.0225,0.0225,0.0225,0.01125,0.0225,2025-04-17 17:00:00,BTC-9MAY25-90000-C
0.6,1744912800000,ok,0.0235,0.0225,0.0235,0.01381,0.0225,2025-04-17 18:00:00,BTC-9MAY25-90000-C
0.1,1744916400000,ok,0.0225,0.0225,0.0225,0.00225,0.0225,2025-04-17 19:00:00,BTC-9MAY25-90000-C
0.1,1744920000000,ok,0.022,0.022,0.022,0.0022,0.022,2025-04-17 20:00:00,BTC-9MAY25-90000-C
0.0,1744923600000,ok,0.022,0.022,0.022,0.0,0.022,2025-04-17 21:00:00,BTC-9MAY25-90000-C
387.5,1744927200000,ok,0.022,0.022,0.022,8.51,0.022,2025-04-17 22:00:00,BTC-9MAY25-90000-C
0.0,1744930800000,ok,0.022,0.022,0.022,0.0,0.022,2025-04-17 23:00:00,BTC-9MAY25-90000-C
0.0,1744934400000,ok,0.022,0.022,0.022,0.0,0.022,2025-04-18 00:00:00,BTC-9MAY25-90000-C
0.0,1744938000000,ok,0.022,0.022,0.022,0.0,0.022,2025-04-18 01:00:00,BTC-9MAY25-90000-C
0.0,1744941600000,ok,0.022,0.022,0.022,0.0,0.022,2025-04-18 02:00:00,BTC-9MAY25-90000-C
0.2,1744945200000,ok,0.0205,0.0205,0.0205,0.0041,0.0205,2025-04-18 03:00:00,BTC-9MAY25-90000-C
0.3,1744948800000,ok,0.02,0.02,0.02,0.00603,0.02,2025-04-18 04:00:00,BTC-9MAY25-90000-C
0.0,1744952400000,ok,0.02,0.02,0.02,0.0,0.02,2025-04-18 05:00:00,BTC-9MAY25-90000-C
4.5,1744956000000,ok,0.0205,0.0205,0.0205,0.09225,0.0205,2025-04-18 06:00:00,BTC-9MAY25-90000-C
1.4,1744959600000,ok,0.0205,0.02,0.0205,0.02805,0.02,2025-04-18 07:00:00,BTC-9MAY25-90000-C
1.2,1744963200000,ok,0.02,0.02,0.0205,0.02455,0.0205,2025-04-18 08:00:00,BTC-9MAY25-90000-C
19.8,1744966800000,ok,0.0195,0.0195,0.0195,0.3861,0.0195,2025-04-18 09:00:00,BTC-9MAY25-90000-C
10.5,1744970400000,ok,0.02,0.0195,0.02,0.20995,0.02,2025-04-18 10:00:00,BTC-9MAY25-90000-C
0.1,1744974000000,ok,0.019,0.019,0.019,0.0019,0.019,2025-04-18 11:00:00,BTC-9MAY25-90000-C
4.5,1744977600000,ok,0.0195,0.0195,0.0195,0.08775,0.0195,2025-04-18 12:00:00,BTC-9MAY25-90000-C
0.0,1744981200000,ok,0.0195,0.0195,0.0195,0.0,0.0195,2025-04-18 13:00:00,BTC-9MAY25-90000-C
4.0,1744984800000,ok,0.018,0.018,0.0185,0.073,0.0185,2025-04-18 14:00:00,BTC-9MAY25-90000-C
5.0,1744988400000,ok,0.0185,0.0185,0.0185,0.0925,0.0185,2025-04-18 15:00:00,BTC-9MAY25-90000-C
0.0,1744992000000,ok,0.0185,0.0185,0.0185,0.0,0.0185,2025-04-18 16:00:00,BTC-9MAY25-90000-C
0.0,1744995600000,ok,0.0185,0.0185,0.0185,0.0,0.0185,2025-04-18 17:00:00,BTC-9MAY25-90000-C
0.1,1744999200000,ok,0.018,0.018,0.018,0.0018,0.018,2025-04-18 18:00:00,BTC-9MAY25-90000-C
0.0,1745002800000,ok,0.018,0.018,0.018,0.0,0.018,2025-04-18 19:00:00,BTC-9MAY25-90000-C
0.0,1745006400000,ok,0.018,0.018,0.018,0.0,0.018,2025-04-18 20:00:00,BTC-9MAY25-90000-C
0.8,1745010000000,ok,0.018,0.018,0.018,0.0144,0.018,2025-04-18 21:00:00,BTC-9MAY25-90000-C
0.4,1745013600000,ok,0.0175,0.0175,0.0175,0.007,0.0175,2025-04-18 22:00:00,BTC-9MAY25-90000-C
0.8,1745017200000,ok,0.018,0.018,0.018,0.0144,0.018,2025-04-18 23:00:00,BTC-9MAY25-90000-C
0.1,1745020800000,ok,0.0175,0.0175,0.0175,0.00175,0.0175,2025-04-19 00:00:00,BTC-9MAY25-90000-C
0.0,1745024400000,ok,0.0175,0.0175,0.0175,0.0,0.0175,2025-04-19 01:00:00,BTC-9MAY25-90000-C
0.0,1745028000000,ok,0.0175,0.0175,0.0175,0.0,0.0175,2025-04-19 02:00:00,BTC-9MAY25-90000-C
0.0,1745031600000,ok,0.0175,0.0175,0.0175,0.0,0.0175,2025-04-19 03:00:00,BTC-9MAY25-90000-C
3.0,1745035200000,ok,0.0195,0.0195,0.02,0.05895,0.02,2025-04-19 04:00:00,BTC-9MAY25-90000-C
0.0,1745038800000,ok,0.02,0.02,0.02,0.0,0.02,2025-04-19 05:00:00,BTC-9MAY25-90000-C
0.0,1745042400000,ok,0.02,0.02,0.02,0.0,0.02,2025-04-19 06:00:00,BTC-9MAY25-90000-C
150.0,1745046000000,ok,0.02,0.02,0.02,3.01,0.02,2025-04-19 07:00:00,BTC-9MAY25-90000-C
0.3,1745049600000,ok,0.0195,0.0195,0.0195,0.00585,0.0195,2025-04-19 08:00:00,BTC-9MAY25-90000-C
0.0,1745053200000,ok,0.0195,0.0195,0.0195,0.0,0.0195,2025-04-19 09:00:00,BTC-9MAY25-90000-C
1.6,1745056800000,ok,0.0205,0.0205,0.0205,0.0328,0.0205,2025-04-19 10:00:00,BTC-9MAY25-90000-C
0.0,1745060400000,ok,0.0205,0.0205,0.0205,0.0,0.0205,2025-04-19 11:00:00,BTC-9MAY25-90000-C
0.0,1745064000000,ok,0.0205,0.0205,0.0205,0.0,0.0205,2025-04-19 12:00:00,BTC-9MAY25-90000-C
1.0,1745067600000,ok,0.021,0.021,0.021,0.021,0.021,2025-04-19 13:00:00,BTC-9MAY25-90000-C
0.1,1745071200000,ok,0.021,0.021,0.021,0.0021,0.021,2025-04-19 14:00:00,BTC-9MAY25-90000-C
0.0,1745074800000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-19 15:00:00,BTC-9MAY25-90000-C
0.0,1745078400000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-19 16:00:00,BTC-9MAY25-90000-C
0.0,1745082000000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-19 17:00:00,BTC-9MAY25-90000-C
0.4,1745085600000,ok,0.021,0.021,0.021,0.0084,0.021,2025-04-19 18:00:00,BTC-9MAY25-90000-C
0.0,1745089200000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-19 19:00:00,BTC-9MAY25-90000-C
0.0,1745092800000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-19 20:00:00,BTC-9MAY25-90000-C
0.1,1745096400000,ok,0.021,0.021,0.021,0.0021,0.021,2025-04-19 21:00:00,BTC-9MAY25-90000-C
0.0,1745100000000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-19 22:00:00,BTC-9MAY25-90000-C
0.0,1745103600000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-19 23:00:00,BTC-9MAY25-90000-C
0.0,1745107200000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-20 00:00:00,BTC-9MAY25-90000-C
0.0,1745110800000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-20 01:00:00,BTC-9MAY25-90000-C
0.3,1745114400000,ok,0.021,0.021,0.021,0.0063,0.021,2025-04-20 02:00:00,BTC-9MAY25-90000-C
0.0,1745118000000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-20 03:00:00,BTC-9MAY25-90000-C
0.0,1745121600000,ok,0.021,0.021,0.021,0.0,0.021,2025-04-20 04:00:00,BTC-9MAY25-90000-C
0.2,1745125200000,ok,0.02,0.02,0.02,0.004,0.02,2025-04-20 05:00:00,BTC-9MAY25-90000-C
0.1,1745128800000,ok,0.02,0.02,0.02,0.002,0.02,2025-04-20 06:00:00,BTC-9MAY25-90000-C
0.9,1745132400000,ok,0.019,0.019,0.019,0.0171,0.019,2025-04-20 07:00:00,BTC-9MAY25-90000-C
0.3,1745136000000,ok,0.018,0.018,0.018,0.0054,0.018,2025-04-20 08:00:00,BTC-9MAY25-90000-C
0.9,1745139600000,ok,0.018,0.0175,0.018,0.0161,0.0175,2025-04-20 09:00:00,BTC-9MAY25-90000-C
