std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20240111,20240110,S&P500,C,20240119,SPX240119C04515000,SPX US 01/19/24 C4515 Index,268.90,249.60,280.50,244.95000,0,178,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04520000,SPX US 01/19/24 C4520 Index,264.00,192.45,275.50,239.90000,0,620,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04525000,SPX US 01/19/24 C4525 Index,259.40,181.45,269.70,235.10000,0,7064,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04530000,SPX US 01/19/24 C4530 Index,255.40,243.55,264.00,230.20000,1,1260,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04535000,SPX US 01/19/24 C4535 Index,248.90,232.80,260.60,225.15000,0,322,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04540000,SPX US 01/19/24 C4540 Index,245.30,179.12,254.00,220.10000,0,1548,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04545000,SPX US 01/19/24 C4545 Index,239.20,222.90,250.70,215.25000,0,234,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04550000,SPX US 01/19/24 C4550 Index,235.00,226.11,244.90,210.40000,11,23839,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04555000,SPX US 01/19/24 C4555 Index,229.20,214.70,240.70,205.20000,17,638,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04560000,SPX US 01/19/24 C4560 Index,225.60,213.90,234.20,200.30000,8,741,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04565000,SPX US 01/19/24 C4565 Index,219.30,173.60,230.80,195.65000,0,1501,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04570000,SPX US 01/19/24 C4570 Index,215.70,212.00,224.30,191.35000,3,1824,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04575000,SPX US 01/19/24 C4575 Index,210.30,196.31,220.70,185.05000,501,3941,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04580000,SPX US 01/19/24 C4580 Index,204.70,159.60,215.80,180.80000,0,611,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04585000,SPX US 01/19/24 C4585 Index,200.20,184.80,209.80,175.75000,19,2144,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04590000,SPX US 01/19/24 C4590 Index,194.80,175.50,205.60,170.89999,0,1166,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04595000,SPX US 01/19/24 C4595 Index,190.50,127.30,200.80,166.10000,0,1647,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04600000,SPX US 01/19/24 C4600 Index,185.20,196.29,196.10,161.00000,373,28024,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04605000,SPX US 01/19/24 C4605 Index,180.60,164.00,190.40,156.40000,5,553,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04610000,SPX US 01/19/24 C4610 Index,175.10,136.59,185.90,151.60000,0,732,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04615000,SPX US 01/19/24 C4615 Index,170.20,132.08,181.00,146.75000,0,120,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04620000,SPX US 01/19/24 C4620 Index,165.30,165.70,175.70,141.80000,6,3128,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04625000,SPX US 01/19/24 C4625 Index,160.40,171.94,170.50,137.00000,563,14817,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04630000,SPX US 01/19/24 C4630 Index,155.10,132.31,166.30,132.45000,0,1355,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04635000,SPX US 01/19/24 C4635 Index,150.10,127.56,161.30,127.70000,0,227,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04640000,SPX US 01/19/24 C4640 Index,145.80,126.68,156.50,123.00000,0,424,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04645000,SPX US 01/19/24 C4645 Index,142.60,123.60,150.20,118.35000,0,768,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04650000,SPX US 01/19/24 C4650 Index,140.90,147.69,142.40,113.55000,60,16216,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04655000,SPX US 01/19/24 C4655 Index,132.90,115.82,140.60,109.15000,1,417,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04660000,SPX US 01/19/24 C4660 Index,131.30,115.12,132.80,104.40000,34,366,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04665000,SPX US 01/19/24 C4665 Index,123.40,105.08,131.00,99.90000,0,443,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04670000,SPX US 01/19/24 C4670 Index,118.70,96.10,126.20,95.65000,0,1255,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04675000,SPX US 01/19/24 C4675 Index,117.00,103.60,118.50,91.00000,2,5745,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04680000,SPX US 01/19/24 C4680 Index,112.40,111.86,113.90,86.95000,32,4287,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04685000,SPX US 01/19/24 C4685 Index,104.70,89.01,111.50,82.50000,0,222,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04690000,SPX US 01/19/24 C4690 Index,100.60,102.57,107.00,78.20000,4,1054,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04695000,SPX US 01/19/24 C4695 Index,96.00,85.50,102.50,74.05000,0,293,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04700000,SPX US 01/19/24 C4700 Index,94.10,94.40,95.40,69.95000,2395,27924,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04705000,SPX US 01/19/24 C4705 Index,86.90,83.08,93.50,66.00000,20,602,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04710000,SPX US 01/19/24 C4710 Index,85.20,82.67,86.50,62.10000,15,1145,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04715000,SPX US 01/19/24 C4715 Index,80.60,87.36,82.30,58.20000,108,787,4783.45
20240111,20240110,S&P500,C,20240119,SPX240119C04720000,SPX US 01/19/24 C4720 Index,76.30,71.20,78.00,54.55000,48,2010,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04225000,SPX US 03/15/24 C4225 Index,591.40,587.78,602.80,568.25000,0,994,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04230000,SPX US 03/15/24 C4230 Index,586.60,415.39,598.00,563.44998,0,235,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04240000,SPX US 03/15/24 C4240 Index,577.00,566.46,588.30,553.89999,0,206,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04245000,SPX US 03/15/24 C4245 Index,572.20,0.00,583.50,549.10001,0,0,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04250000,SPX US 03/15/24 C4250 Index,572.00,590.33,574.20,544.15002,0,7050,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04255000,SPX US 03/15/24 C4255 Index,563.90,0.00,572.50,539.55002,0,0,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04260000,SPX US 03/15/24 C4260 Index,557.80,386.16,569.00,534.80002,0,159,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04265000,SPX US 03/15/24 C4265 Index,554.30,0.00,562.90,530.00000,0,0,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04270000,SPX US 03/15/24 C4270 Index,548.20,527.21,559.40,525.30002,0,32,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04275000,SPX US 03/15/24 C4275 Index,547.70,488.34,550.50,520.30002,0,1864,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04280000,SPX US 03/15/24 C4280 Index,538.70,376.50,549.80,515.80002,0,353,4783.45
20240111,20240110,S&P500,C,20240315,SPX240315C04285000,SPX US 03/15/24 C4285 Index,533.90,0.00,545.00,510.99998,0,0,4783.45
