std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20241021,20241018,S&P500,C,20241115,SPX241115C05100000,SPX US 11/15/24 C5100 Index,786.30,787.26,790.20,771.60001,5,2503,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05105000,SPX US 11/15/24 C5105 Index,775.70,0.00,790.80,765.54999,0,0,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05110000,SPX US 11/15/24 C5110 Index,770.80,627.37,785.90,760.64999,0,5,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05115000,SPX US 11/15/24 C5115 Index,765.90,0.00,780.90,755.75000,0,0,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05120000,SPX US 11/15/24 C5120 Index,761.00,0.00,776.00,750.85001,0,2,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05125000,SPX US 11/15/24 C5125 Index,756.00,707.13,771.10,745.95001,0,525,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05130000,SPX US 11/15/24 C5130 Index,751.10,430.29,766.20,741.04999,0,2,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05135000,SPX US 11/15/24 C5135 Index,746.20,672.88,761.30,736.14999,0,2,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05140000,SPX US 11/15/24 C5140 Index,741.30,428.39,756.30,731.25000,0,6,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05145000,SPX US 11/15/24 C5145 Index,736.40,356.04,751.40,726.35001,0,28,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05150000,SPX US 11/15/24 C5150 Index,731.50,737.85,746.50,721.45001,0,611,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05155000,SPX US 11/15/24 C5155 Index,726.50,718.00,741.60,716.54999,0,16,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05160000,SPX US 11/15/24 C5160 Index,721.60,719.34,736.70,711.64999,0,11,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05165000,SPX US 11/15/24 C5165 Index,716.70,0.00,731.80,706.75000,0,0,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05170000,SPX US 11/15/24 C5170 Index,711.80,597.67,726.90,701.85001,0,3,5864.67
20241021,20241018,S&P500,C,20241115,SPX241115C05175000,SPX US 11/15/24 C5175 Index,706.90,718.30,722.00,697.25000,0,657,5864.67
