std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20250409,20250408,S&P500,P,20261218,SPX261218P05075000,SPX US 12/18/26 P5075 Index,467.70,441.10,494.70,456.35001,11,19,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05100000,SPX US 12/18/26 P5100 Index,481.90,496.60,500.30,464.35001,620,3808,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05125000,SPX US 12/18/26 P5125 Index,486.80,515.97,514.40,474.95000,5,11,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05150000,SPX US 12/18/26 P5150 Index,500.90,325.79,520.10,483.25000,0,459,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05175000,SPX US 12/18/26 P5175 Index,506.60,450.00,534.50,494.50000,0,5,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05200000,SPX US 12/18/26 P5200 Index,521.60,536.23,540.60,502.69998,252,3747,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05225000,SPX US 12/18/26 P5225 Index,527.00,495.90,555.30,513.89999,1,1,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05250000,SPX US 12/18/26 P5250 Index,541.70,568.37,561.60,522.75000,12,867,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05275000,SPX US 12/18/26 P5275 Index,547.60,463.40,577.20,534.25000,0,58,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05300000,SPX US 12/18/26 P5300 Index,559.00,526.00,588.00,543.14999,3,4455,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05325000,SPX US 12/18/26 P5325 Index,568.40,456.70,599.00,555.09998,2,9,4982.77
20250409,20250408,S&P500,P,20261218,SPX261218P05350000,SPX US 12/18/26 P5350 Index,580.00,467.20,610.10,564.29999,4,985,4982.77
