std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20240423,20240422,S&P500,C,20240621,SPX240621C03200000,SPX US 06/21/24 C3200 Index,1825.50,1844.00,1831.60,1781.70001,0,143,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03225000,SPX US 06/21/24 C3225 Index,1800.80,0.00,1806.90,1757.00000,0,23,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03250000,SPX US 06/21/24 C3250 Index,1776.10,0.00,1782.20,1732.45001,0,13,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03275000,SPX US 06/21/24 C3275 Index,1751.60,0.00,1757.50,1707.85004,0,5,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03300000,SPX US 06/21/24 C3300 Index,1726.90,1880.27,1732.80,1683.10004,0,787,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03325000,SPX US 06/21/24 C3325 Index,1702.20,1001.61,1708.20,1658.39996,0,6,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03350000,SPX US 06/21/24 C3350 Index,1677.50,1630.00,1683.50,1633.85004,0,37,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03375000,SPX US 06/21/24 C3375 Index,1652.80,0.00,1658.80,1609.10004,0,21,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03400000,SPX US 06/21/24 C3400 Index,1628.00,1773.00,1634.10,1584.59998,0,138,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03425000,SPX US 06/21/24 C3425 Index,1603.30,0.00,1609.40,1560.00000,0,23,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03450000,SPX US 06/21/24 C3450 Index,1578.80,1609.54,1584.70,1535.20001,0,1101,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03475000,SPX US 06/21/24 C3475 Index,1554.10,0.00,1560.10,1510.60004,0,72,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03500000,SPX US 06/21/24 C3500 Index,1529.30,1546.46,1535.40,1486.00000,35,351,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03525000,SPX US 06/21/24 C3525 Index,1504.60,1198.07,1510.70,1461.50000,0,89,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03550000,SPX US 06/21/24 C3550 Index,1480.10,1606.00,1486.10,1436.70001,0,36,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03575000,SPX US 06/21/24 C3575 Index,1455.30,0.00,1461.40,1412.29999,0,25,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03600000,SPX US 06/21/24 C3600 Index,1431.30,1692.80,1436.10,1387.75000,0,2423,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03625000,SPX US 06/21/24 C3625 Index,1406.10,0.00,1412.10,1363.00000,0,41,5010.6
20240423,20240422,S&P500,C,20240621,SPX240621C03650000,SPX US 06/21/24 C3650 Index,1381.50,1554.50,1387.40,1338.54999,0,49,5010.6
