std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20241205,20241204,S&P500,C,20250221,SPX250221C02900000,SPX US 02/21/25 C2900 Index,3203.20,2870.15,3221.30,3175.25000,0,3,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C02950000,SPX US 02/21/25 C2950 Index,3153.90,0.00,3172.00,3125.94995,0,1,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03000000,SPX US 02/21/25 C3000 Index,3104.50,3008.13,3122.60,3076.59998,0,10,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03050000,SPX US 02/21/25 C3050 Index,3055.20,0.00,3073.30,3027.15002,0,2,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03100000,SPX US 02/21/25 C3100 Index,3005.80,2704.80,3023.90,2977.84998,0,6,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03150000,SPX US 02/21/25 C3150 Index,2956.50,0.00,2974.60,2928.45007,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03200000,SPX US 02/21/25 C3200 Index,2907.10,0.00,2925.20,2879.15002,0,1,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03250000,SPX US 02/21/25 C3250 Index,2857.80,0.00,2875.90,2829.84998,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03300000,SPX US 02/21/25 C3300 Index,2808.50,0.00,2826.60,2780.45007,0,1,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03325000,SPX US 02/21/25 C3325 Index,2783.80,0.00,2801.90,2755.84998,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03350000,SPX US 02/21/25 C3350 Index,2759.10,0.00,2777.20,2731.15002,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03375000,SPX US 02/21/25 C3375 Index,2734.50,2375.47,2752.60,2706.45007,0,1,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03400000,SPX US 02/21/25 C3400 Index,2709.80,0.00,2727.90,2681.84998,0,1,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03425000,SPX US 02/21/25 C3425 Index,2685.20,0.00,2703.30,2657.20007,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03450000,SPX US 02/21/25 C3450 Index,2660.50,0.00,2678.60,2632.55005,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03475000,SPX US 02/21/25 C3475 Index,2635.90,0.00,2654.00,2607.90002,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03500000,SPX US 02/21/25 C3500 Index,2611.20,2584.29,2629.30,2583.25000,0,6,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03525000,SPX US 02/21/25 C3525 Index,2586.60,0.00,2604.70,2558.59998,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03550000,SPX US 02/21/25 C3550 Index,2561.90,0.00,2580.00,2533.94995,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03575000,SPX US 02/21/25 C3575 Index,2537.30,0.00,2555.40,2509.29993,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03600000,SPX US 02/21/25 C3600 Index,2512.60,0.00,2530.70,2484.65002,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03625000,SPX US 02/21/25 C3625 Index,2488.00,0.00,2506.10,2459.95007,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03650000,SPX US 02/21/25 C3650 Index,2463.40,0.00,2481.50,2435.34998,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03675000,SPX US 02/21/25 C3675 Index,2438.70,0.00,2456.80,2410.75000,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03700000,SPX US 02/21/25 C3700 Index,2414.10,0.00,2432.20,2386.09998,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03725000,SPX US 02/21/25 C3725 Index,2389.40,0.00,2407.50,2361.44995,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03750000,SPX US 02/21/25 C3750 Index,2364.80,0.00,2382.90,2336.84998,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03775000,SPX US 02/21/25 C3775 Index,2340.20,0.00,2358.30,2312.20007,0,0,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03800000,SPX US 02/21/25 C3800 Index,2315.60,1858.80,2333.70,2287.55005,0,1,6086.49
20241205,20241204,S&P500,C,20250221,SPX250221C03825000,SPX US 02/21/25 C3825 Index,2290.90,0.00,2309.00,2262.94995,0,0,6086.49
