std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20240523,20240522,S&P500,C,20240621,SPX240621C04970000,SPX US 06/21/24 C4970 Index,359.20,212.69,368.00,376.25000,0,228,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C04975000,SPX US 06/21/24 C4975 Index,354.40,370.55,363.00,371.45000,0,5582,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C04980000,SPX US 06/21/24 C4980 Index,349.60,347.54,358.20,366.60001,0,443,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C04985000,SPX US 06/21/24 C4985 Index,344.80,168.84,353.40,361.75000,0,17,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C04990000,SPX US 06/21/24 C4990 Index,340.00,339.85,348.70,356.89999,0,375,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C04995000,SPX US 06/21/24 C4995 Index,335.20,284.20,343.90,352.10001,0,1380,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05000000,SPX US 06/21/24 C5000 Index,330.40,336.60,339.10,347.25000,2007,198651,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05005000,SPX US 06/21/24 C5005 Index,325.60,194.65,334.20,342.45000,0,1364,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05010000,SPX US 06/21/24 C5010 Index,320.80,341.12,329.40,337.65001,0,2310,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05015000,SPX US 06/21/24 C5015 Index,316.10,230.40,324.70,332.84999,0,1693,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05020000,SPX US 06/21/24 C5020 Index,311.30,253.84,320.00,328.05000,0,1875,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05025000,SPX US 06/21/24 C5025 Index,306.50,318.56,315.20,323.25000,0,4122,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05030000,SPX US 06/21/24 C5030 Index,301.80,319.20,310.40,318.45000,0,4715,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05035000,SPX US 06/21/24 C5035 Index,297.00,300.10,305.60,313.70001,0,5561,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05040000,SPX US 06/21/24 C5040 Index,292.30,279.04,301.00,308.89999,1,3880,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05045000,SPX US 06/21/24 C5045 Index,287.60,297.98,296.30,304.15001,0,4387,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05050000,SPX US 06/21/24 C5050 Index,282.80,296.86,291.50,299.39999,0,22778,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05055000,SPX US 06/21/24 C5055 Index,278.10,275.73,286.80,294.65001,0,5188,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05060000,SPX US 06/21/24 C5060 Index,273.40,271.30,282.00,289.89999,0,5786,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05065000,SPX US 06/21/24 C5065 Index,268.70,270.77,277.30,285.20001,0,5472,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05070000,SPX US 06/21/24 C5070 Index,264.00,284.01,272.60,280.45000,0,4513,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05075000,SPX US 06/21/24 C5075 Index,259.40,277.85,268.00,275.75000,0,8169,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05080000,SPX US 06/21/24 C5080 Index,255.40,274.26,262.70,271.05000,0,5681,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05085000,SPX US 06/21/24 C5085 Index,250.70,211.10,257.60,266.34999,0,2694,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05090000,SPX US 06/21/24 C5090 Index,246.10,265.78,253.00,261.70001,0,6694,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05095000,SPX US 06/21/24 C5095 Index,241.40,238.10,248.40,257.00000,0,6615,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05100000,SPX US 06/21/24 C5100 Index,237.50,242.10,243.70,252.35000,32,51488,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05105000,SPX US 06/21/24 C5105 Index,232.40,232.58,239.30,248.00000,1,8256,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05110000,SPX US 06/21/24 C5110 Index,227.80,220.20,234.80,243.35000,1,8894,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05115000,SPX US 06/21/24 C5115 Index,223.10,234.30,230.30,238.75000,15,4953,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05120000,SPX US 06/21/24 C5120 Index,218.60,215.53,225.70,234.15000,0,4306,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05125000,SPX US 06/21/24 C5125 Index,214.10,205.34,221.30,229.30000,24,5349,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05130000,SPX US 06/21/24 C5130 Index,209.20,213.10,216.90,225.10000,3,4680,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05135000,SPX US 06/21/24 C5135 Index,204.60,221.31,212.30,220.50000,0,4520,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05140000,SPX US 06/21/24 C5140 Index,200.10,198.30,208.00,216.00000,1,3357,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05145000,SPX US 06/21/24 C5145 Index,195.60,146.00,203.50,211.40000,0,5630,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05150000,SPX US 06/21/24 C5150 Index,191.90,180.57,198.90,206.85000,7,53667,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05155000,SPX US 06/21/24 C5155 Index,186.90,177.40,194.80,202.45000,4,5374,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05160000,SPX US 06/21/24 C5160 Index,182.50,172.92,190.40,198.00000,4,5785,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05165000,SPX US 06/21/24 C5165 Index,178.10,186.95,186.10,193.55000,0,2598,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05170000,SPX US 06/21/24 C5170 Index,173.70,180.12,181.80,189.10000,0,3420,5307.01
20240523,20240522,S&P500,C,20240621,SPX240621C05175000,SPX US 06/21/24 C5175 Index,169.90,169.66,177.20,184.75000,31,10373,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04830000,SPX US 08/16/24 C4830 Index,545.50,478.45,560.10,561.85001,0,1,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04835000,SPX US 08/16/24 C4835 Index,541.40,0.00,550.20,557.14999,0,0,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04840000,SPX US 08/16/24 C4840 Index,536.60,0.00,545.50,552.44998,0,0,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04845000,SPX US 08/16/24 C4845 Index,531.50,0.00,545.10,547.75000,0,0,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04850000,SPX US 08/16/24 C4850 Index,526.80,332.52,540.40,543.05002,0,713,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04855000,SPX US 08/16/24 C4855 Index,522.70,0.00,531.50,538.35001,0,0,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04860000,SPX US 08/16/24 C4860 Index,517.40,0.00,531.00,533.64999,0,0,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04865000,SPX US 08/16/24 C4865 Index,512.00,0.00,526.40,529.00000,0,0,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04870000,SPX US 08/16/24 C4870 Index,508.70,361.51,517.50,524.35001,0,1,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04875000,SPX US 08/16/24 C4875 Index,503.40,501.40,517.10,519.64999,0,1528,5307.01
20240523,20240522,S&P500,C,20240816,SPX240816C04880000,SPX US 08/16/24 C4880 Index,498.80,0.00,512.40,514.95001,0,0,5307.01
