std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20250529,20250528,S&P500,C,20251121,SPX251121C04650000,SPX US 11/21/25 C4650 Index,1359.00,0.00,1366.70,1386.84998,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04675000,SPX US 11/21/25 C4675 Index,1335.00,1091.20,1345.70,1363.75000,0,2,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04700000,SPX US 11/21/25 C4700 Index,1313.20,0.00,1320.90,1340.95001,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04725000,SPX US 11/21/25 C4725 Index,1289.30,0.00,1300.00,1317.94995,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04750000,SPX US 11/21/25 C4750 Index,1267.60,0.00,1275.20,1295.25000,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04775000,SPX US 11/21/25 C4775 Index,1243.90,1250.00,1254.50,1272.39996,0,1,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04800000,SPX US 11/21/25 C4800 Index,1222.40,515.00,1230.00,1249.79999,0,61,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04825000,SPX US 11/21/25 C4825 Index,1198.80,0.00,1209.30,1227.10004,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04850000,SPX US 11/21/25 C4850 Index,1177.40,933.56,1184.90,1204.65002,0,30,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04875000,SPX US 11/21/25 C4875 Index,1154.00,0.00,1164.40,1182.04999,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04900000,SPX US 11/21/25 C4900 Index,1132.70,1115.80,1140.20,1159.79999,0,22,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04925000,SPX US 11/21/25 C4925 Index,1109.50,756.28,1119.80,1137.34998,0,1,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04950000,SPX US 11/21/25 C4950 Index,1088.30,729.27,1095.80,1115.20001,0,26,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C04975000,SPX US 11/21/25 C4975 Index,1065.20,0.00,1075.50,1092.95001,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05000000,SPX US 11/21/25 C5000 Index,1044.30,991.22,1051.70,1070.94995,0,98,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05025000,SPX US 11/21/25 C5025 Index,1021.40,1064.13,1031.50,1048.84998,0,19,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05050000,SPX US 11/21/25 C5050 Index,1000.70,467.50,1008.00,1027.05005,0,21,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05075000,SPX US 11/21/25 C5075 Index,978.00,446.32,988.10,1005.10001,0,3,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05100000,SPX US 11/21/25 C5100 Index,957.50,956.87,964.60,983.54999,0,466,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05125000,SPX US 11/21/25 C5125 Index,934.90,711.16,944.90,962.89999,0,30,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05150000,SPX US 11/21/25 C5150 Index,914.60,860.59,921.70,940.34998,0,354,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05175000,SPX US 11/21/25 C5175 Index,892.30,629.77,902.20,918.85001,0,150,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05200000,SPX US 11/21/25 C5200 Index,872.10,745.00,879.30,897.65002,0,197,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05210000,SPX US 11/21/25 C5210 Index,862.70,0.00,872.50,889.04999,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05220000,SPX US 11/21/25 C5220 Index,854.30,0.00,864.20,880.54999,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05225000,SPX US 11/21/25 C5225 Index,850.10,551.33,860.00,876.35001,0,105,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05230000,SPX US 11/21/25 C5230 Index,845.90,0.00,855.80,872.04999,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05240000,SPX US 11/21/25 C5240 Index,837.60,790.92,846.10,863.64999,0,1,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05250000,SPX US 11/21/25 C5250 Index,830.20,759.86,837.10,855.34998,0,74,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05260000,SPX US 11/21/25 C5260 Index,820.90,0.00,829.40,846.79999,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05270000,SPX US 11/21/25 C5270 Index,812.50,0.00,821.00,838.40002,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05275000,SPX US 11/21/25 C5275 Index,809.00,544.82,815.80,834.75000,0,20,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05280000,SPX US 11/21/25 C5280 Index,804.20,0.00,811.60,830.54999,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05290000,SPX US 11/21/25 C5290 Index,796.00,0.00,803.40,822.15002,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05300000,SPX US 11/21/25 C5300 Index,788.70,775.17,795.10,813.79999,0,282,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05310000,SPX US 11/21/25 C5310 Index,780.00,786.01,786.90,805.45001,1,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05320000,SPX US 11/21/25 C5320 Index,771.80,0.00,779.40,797.15002,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05325000,SPX US 11/21/25 C5325 Index,767.30,794.45,775.30,793.14999,0,140,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05330000,SPX US 11/21/25 C5330 Index,763.00,0.00,770.50,788.89999,0,0,5888.55
20250529,20250528,S&P500,C,20251121,SPX251121C05340000,SPX US 11/21/25 C5340 Index,754.80,0.00,762.30,780.65002,0,0,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06095000,SPX US 06/20/25 C6095 Index,18.20,23.40,19.20,24.55000,112,342,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06100000,SPX US 06/20/25 C6100 Index,17.30,18.27,18.20,23.40000,593,32755,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06105000,SPX US 06/20/25 C6105 Index,16.40,18.91,17.30,22.25000,122,489,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06110000,SPX US 06/20/25 C6110 Index,15.50,15.60,16.50,21.20000,11,417,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06115000,SPX US 06/20/25 C6115 Index,14.70,17.40,15.60,20.10000,125,358,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06120000,SPX US 06/20/25 C6120 Index,13.90,15.65,14.80,19.15000,15,627,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06125000,SPX US 06/20/25 C6125 Index,13.20,12.80,14.10,18.20000,186,4078,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06130000,SPX US 06/20/25 C6130 Index,12.40,13.01,13.30,17.25000,12,530,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06135000,SPX US 06/20/25 C6135 Index,11.70,13.30,12.60,16.35000,4,395,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06140000,SPX US 06/20/25 C6140 Index,11.10,11.30,11.90,15.55000,192,472,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06145000,SPX US 06/20/25 C6145 Index,10.50,15.70,11.30,14.75000,0,385,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06150000,SPX US 06/20/25 C6150 Index,9.90,9.81,10.60,13.95000,28,20319,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06155000,SPX US 06/20/25 C6155 Index,9.30,9.70,10.10,13.25000,32,283,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06160000,SPX US 06/20/25 C6160 Index,8.80,11.72,9.40,12.55000,13,840,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06165000,SPX US 06/20/25 C6165 Index,8.30,8.25,8.90,11.85000,123,169,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06170000,SPX US 06/20/25 C6170 Index,7.80,8.23,8.40,11.25000,3,321,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06175000,SPX US 06/20/25 C6175 Index,7.40,7.25,7.90,10.60000,17,5584,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06180000,SPX US 06/20/25 C6180 Index,6.90,8.05,7.50,10.05000,72,428,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06185000,SPX US 06/20/25 C6185 Index,6.50,10.01,7.00,9.50000,0,61,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06190000,SPX US 06/20/25 C6190 Index,6.20,6.30,6.60,8.95000,31,832,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06195000,SPX US 06/20/25 C6195 Index,5.70,7.50,6.20,8.45000,30,269,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06200000,SPX US 06/20/25 C6200 Index,5.40,5.00,5.90,8.00000,1406,28832,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06210000,SPX US 06/20/25 C6210 Index,4.70,6.80,5.20,7.10000,0,692,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06220000,SPX US 06/20/25 C6220 Index,4.10,4.00,4.60,6.35000,2,1042,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06225000,SPX US 06/20/25 C6225 Index,3.90,5.38,4.30,6.00000,22,2496,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06230000,SPX US 06/20/25 C6230 Index,3.60,6.45,4.10,5.65000,1,880,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06240000,SPX US 06/20/25 C6240 Index,3.20,3.31,3.60,5.05000,126,675,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06250000,SPX US 06/20/25 C6250 Index,2.80,2.80,3.20,4.45000,826,16038,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06260000,SPX US 06/20/25 C6260 Index,2.45,4.05,2.80,3.95000,0,691,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06270000,SPX US 06/20/25 C6270 Index,2.10,3.60,2.45,3.55000,0,638,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06275000,SPX US 06/20/25 C6275 Index,2.00,2.80,2.30,3.30000,5,5692,5888.55
20250529,20250528,S&P500,C,20250620,SPX250620C06280000,SPX US 06/20/25 C6280 Index,1.85,2.55,2.20,3.15000,0,750,5888.55
