std_dt,pbntc_dt,base_ast,stk_tp_cd,exr_dt,atk_nm,stk_cd,bid_prc,stk_clprc,ask_prc,setl_prc,trd_amt,opn_int,base_clprc
20240422,20240419,S&P500,P,20250417,SPX250417P04000000,SPX US 04/17/25 P4000 Index,72.00,72.00,73.30,69.29999,2613,349,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04025000,SPX US 04/17/25 P4025 Index,74.30,72.70,75.60,71.40000,160,0,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04050000,SPX US 04/17/25 P4050 Index,76.70,77.02,78.00,73.54999,750,74,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04075000,SPX US 04/17/25 P4075 Index,77.10,0.00,82.30,75.79999,0,0,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04100000,SPX US 04/17/25 P4100 Index,81.60,81.40,83.00,78.09999,27,5,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04125000,SPX US 04/17/25 P4125 Index,84.30,71.95,85.60,80.50000,0,5,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04150000,SPX US 04/17/25 P4150 Index,87.00,82.70,88.40,82.95000,0,3839,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04175000,SPX US 04/17/25 P4175 Index,89.80,72.50,91.20,85.45000,0,1900,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04200000,SPX US 04/17/25 P4200 Index,92.70,83.52,94.10,88.15000,0,1923,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04225000,SPX US 04/17/25 P4225 Index,93.30,0.00,99.10,90.85000,0,0,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04250000,SPX US 04/17/25 P4250 Index,98.70,95.26,100.20,93.64999,0,4,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04275000,SPX US 04/17/25 P4275 Index,99.50,0.00,105.50,96.59999,0,0,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04300000,SPX US 04/17/25 P4300 Index,105.20,99.90,106.70,99.59999,0,320,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04325000,SPX US 04/17/25 P4325 Index,108.60,86.10,110.10,102.75000,0,19,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04350000,SPX US 04/17/25 P4350 Index,112.20,95.60,113.70,105.95000,0,34,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04375000,SPX US 04/17/25 P4375 Index,115.80,102.37,117.30,109.35000,0,3,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04400000,SPX US 04/17/25 P4400 Index,119.60,117.50,121.10,112.75000,3,123,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04425000,SPX US 04/17/25 P4425 Index,123.50,118.50,125.00,116.35000,0,97,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04450000,SPX US 04/17/25 P4450 Index,127.50,89.80,129.10,120.00000,0,52,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04475000,SPX US 04/17/25 P4475 Index,131.60,102.40,133.20,123.85000,0,1,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04500000,SPX US 04/17/25 P4500 Index,135.90,139.87,137.50,127.79999,22,309,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04525000,SPX US 04/17/25 P4525 Index,140.30,130.53,142.00,131.80000,0,2,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04550000,SPX US 04/17/25 P4550 Index,144.90,148.47,146.50,136.05000,24,1672,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04575000,SPX US 04/17/25 P4575 Index,149.40,153.22,151.40,140.39999,24,38,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04600000,SPX US 04/17/25 P4600 Index,154.50,145.90,156.10,144.90000,40,577,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04625000,SPX US 04/17/25 P4625 Index,159.30,130.20,161.30,149.44999,0,7,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04650000,SPX US 04/17/25 P4650 Index,164.60,148.00,166.30,154.25000,0,442,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04675000,SPX US 04/17/25 P4675 Index,170.00,157.08,171.70,159.15000,0,36,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04700000,SPX US 04/17/25 P4700 Index,175.50,172.50,177.20,164.19999,525,735,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04725000,SPX US 04/17/25 P4725 Index,181.10,151.35,182.90,169.44999,0,120,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04750000,SPX US 04/17/25 P4750 Index,186.90,189.69,188.70,174.80000,310,4,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04775000,SPX US 04/17/25 P4775 Index,190.80,0.00,198.30,180.39999,0,0,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04800000,SPX US 04/17/25 P4800 Index,199.10,203.20,201.00,186.10000,312,32,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04825000,SPX US 04/17/25 P4825 Index,203.30,0.00,211.00,192.05000,0,0,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04850000,SPX US 04/17/25 P4850 Index,212.10,169.60,214.00,198.15000,0,114,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04875000,SPX US 04/17/25 P4875 Index,218.90,0.00,220.80,204.44999,0,6,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04900000,SPX US 04/17/25 P4900 Index,225.90,216.68,227.80,210.89999,2600,187,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04925000,SPX US 04/17/25 P4925 Index,230.70,0.00,238.60,217.60000,0,0,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04950000,SPX US 04/17/25 P4950 Index,240.70,217.55,242.40,224.50000,0,1,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P04975000,SPX US 04/17/25 P4975 Index,248.20,227.22,250.10,231.55000,0,1,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P05000000,SPX US 04/17/25 P5000 Index,256.00,260.00,258.00,238.84999,306,408,4967.23
20240422,20240419,S&P500,P,20250417,SPX250417P05025000,SPX US 04/17/25 P5025 Index,264.20,250.30,266.30,246.44999,0,3,4967.23
20240422,20240419,S&P500,P,20291221,SPX291221P00400000,SPX US 12/21/29 P400 Index,2.10,0.00,5.00,3.60000,0,0,4967.23
20240422,20240419,S&P500,P,20291221,SPX291221P00800000,SPX US 12/21/29 P800 Index,,0.00,12.00,6.00000,0,0,4967.23
20240422,20240419,S&P500,P,20291221,SPX291221P01200000,SPX US 12/21/29 P1200 Index,12.90,14.40,21.80,17.05000,0,2,4967.23
20240422,20240419,S&P500,P,20291221,SPX291221P01600000,SPX US 12/21/29 P1600 Index,25.70,0.00,35.70,30.29999,0,0,4967.23
20240422,20240419,S&P500,P,20291221,SPX291221P01800000,SPX US 12/21/29 P1800 Index,34.80,37.00,39.00,36.85000,0,16,4967.23
