instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0013,1.1,sell,2025-05-06 09:50:20.068
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0012,0.1,sell,2025-05-06 14:03:28.058
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0013,0.1,buy,2025-05-06 14:36:54.296
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0012,0.1,sell,2025-05-06 21:10:56.024
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0012,0.4,buy,2025-05-06 22:03:37.316
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0012,0.1,buy,2025-05-06 22:03:37.326
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0013,1.9,buy,2025-05-06 23:18:13.293
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0014,3.0,buy,2025-05-06 23:44:21.586
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0015,0.1,sell,2025-05-07 00:52:53.668
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0015,0.1,sell,2025-05-07 02:41:29.974
BTC-27JUN25-170000-C,2025-06-27 08:00:00,170000.0,call,0.0015,0.1,sell,2025-05-07 02:55:29.846
