instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0046,12.5,sell,2025-05-06 09:35:47.575
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0045,2.0,sell,2025-05-06 09:47:48.064
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0048,0.1,buy,2025-05-06 13:56:55.023
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0046,0.1,sell,2025-05-06 14:42:19.117
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0047,0.2,buy,2025-05-06 15:06:11.376
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0047,0.1,buy,2025-05-06 15:09:27.732
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0047,0.1,buy,2025-05-06 15:09:28.127
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0046,0.1,sell,2025-05-06 15:21:12.766
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0045,0.1,sell,2025-05-06 17:00:08.900
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0044,0.2,sell,2025-05-06 17:03:20.491
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0045,0.1,sell,2025-05-06 17:06:23.377
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0044,0.1,sell,2025-05-06 17:09:32.216
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0045,0.1,sell,2025-05-06 18:12:28.030
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0045,0.1,buy,2025-05-06 21:36:46.310
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0045,0.2,buy,2025-05-06 21:36:48.353
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0045,0.2,buy,2025-05-06 21:36:53.650
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0044,0.7,sell,2025-05-07 01:03:07.533
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0044,1.0,sell,2025-05-07 01:03:07.533
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0043,0.3,sell,2025-05-07 01:03:07.533
BTC-27JUN25-70000-P,2025-06-27 08:00:00,70000.0,put,0.0037,12.5,buy,2025-05-07 01:09:26.991
