instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 08:59:58.030
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 12:33:42.046
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 12:38:42.088
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 12:43:42.113
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 12:48:42.131
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 12:53:42.166
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 12:58:42.194
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:03:42.223
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:08:42.245
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:13:42.258
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:18:42.280
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:23:42.301
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:29:20.340
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:34:20.400
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:39:20.412
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:44:20.431
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 13:49:20.462
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 14:40:59.739
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 14:45:59.768
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 15:03:37.416
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 15:08:37.452
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 15:13:37.472
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 15:18:37.492
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 15:23:37.515
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 15:32:11.648
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 23:01:04.131
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 23:19:15.205
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 23:24:15.221
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 23:29:33.710
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 23:34:33.741
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-06 23:45:23.853
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.0009,0.1,sell,2025-05-07 00:00:04.154
BTC-27JUN25-190000-C,2025-06-27 08:00:00,190000.0,call,0.001,0.1,sell,2025-05-07 01:08:13.343
