instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0001,2.1,sell,2025-05-06 07:46:25.739
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0001,0.1,sell,2025-05-06 07:46:25.739
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0002,0.2,buy,2025-05-06 23:25:14.723
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0001,4.5,sell,2025-05-07 00:19:17.894
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0003,4.5,buy,2025-05-07 00:21:23.915
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0003,1.0,buy,2025-05-07 00:21:23.927
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0003,2.0,sell,2025-05-07 00:27:29.812
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0003,1.0,buy,2025-05-07 00:27:29.826
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0003,0.2,buy,2025-05-07 00:28:39.566
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0003,1.0,buy,2025-05-07 00:28:39.574
BTC-8MAY25-104000-C,2025-05-08 08:00:00,104000.0,call,0.0003,0.3,buy,2025-05-07 00:30:04.410
