instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0687,200.0,sell,2025-05-06 09:28:03.038
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.066,0.1,sell,2025-05-06 16:13:17.544
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0655,0.1,buy,2025-05-06 17:34:43.627
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0635,0.8,sell,2025-05-06 19:09:31.673
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0635,0.4,sell,2025-05-06 19:09:31.673
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0635,3.8,buy,2025-05-06 19:09:31.675
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.065,0.1,sell,2025-05-06 21:00:24.969
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.065,0.6,buy,2025-05-06 22:00:44.495
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.061,0.1,sell,2025-05-06 22:30:02.104
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.059,0.1,sell,2025-05-06 22:42:38.955
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.058,0.1,buy,2025-05-06 23:00:33.580
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.059,0.1,buy,2025-05-06 23:07:31.640
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0575,0.1,buy,2025-05-06 23:24:04.270
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0575,0.2,buy,2025-05-06 23:24:04.278
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0575,0.1,buy,2025-05-06 23:24:04.283
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.4,sell,2025-05-06 23:24:58.551
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.057,0.2,buy,2025-05-06 23:26:36.525
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.057,0.1,buy,2025-05-06 23:26:36.735
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.057,0.1,buy,2025-05-06 23:26:36.965
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.057,0.2,buy,2025-05-06 23:26:37.046
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.3,buy,2025-05-06 23:45:42.121
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.1,buy,2025-05-06 23:45:42.137
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.2,buy,2025-05-06 23:45:42.146
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.1,buy,2025-05-06 23:45:42.155
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.3,buy,2025-05-06 23:45:42.180
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.1,buy,2025-05-06 23:45:42.180
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.1,buy,2025-05-06 23:45:42.809
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.1,buy,2025-05-06 23:45:42.927
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.1,buy,2025-05-06 23:45:42.975
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.2,buy,2025-05-06 23:48:02.006
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.2,buy,2025-05-07 00:01:46.588
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.2,buy,2025-05-07 00:01:54.287
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0535,0.3,buy,2025-05-07 01:03:17.356
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0535,0.4,sell,2025-05-07 01:34:14.906
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0535,0.1,sell,2025-05-07 01:34:14.906
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0535,1.5,buy,2025-05-07 01:34:14.908
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0554,75.0,sell,2025-05-07 02:15:54.022
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0575,25.0,sell,2025-05-07 02:49:29.088
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.058,15.0,sell,2025-05-07 03:28:35.680
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0574,50.0,sell,2025-05-07 03:43:05.911
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0575,1.0,sell,2025-05-07 04:12:07.281
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.058,0.1,buy,2025-05-07 04:36:10.191
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0585,2.0,sell,2025-05-07 04:47:40.706
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0565,0.5,sell,2025-05-07 06:15:10.801
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.057,3.0,buy,2025-05-07 06:24:44.749
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0572,75.0,sell,2025-05-07 06:51:20.923
BTC-27JUN25-95000-P,2025-06-27 08:00:00,95000.0,put,0.0568,75.0,sell,2025-05-07 06:57:37.450
