instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,12.5,buy,2025-05-06 09:35:47.575
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.014,0.1,sell,2025-05-06 11:26:36.676
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.4,buy,2025-05-06 11:33:15.322
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 12:59:15.323
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.5,sell,2025-05-06 13:21:11.003
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.015,0.5,buy,2025-05-06 13:50:56.675
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.015,0.1,buy,2025-05-06 13:50:56.675
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.015,0.2,buy,2025-05-06 14:16:08.514
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 14:18:08.429
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 14:19:58.580
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 14:34:31.055
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 14:37:12.506
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 14:41:37.215
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,2.1,sell,2025-05-06 14:46:00.377
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,1.9,sell,2025-05-06 14:46:00.379
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.8,sell,2025-05-06 14:46:00.380
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,sell,2025-05-06 14:46:01.473
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.5,sell,2025-05-06 14:46:03.397
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 14:48:06.165
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 14:54:46.165
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 14:57:38.916
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:06:41.769
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.3,buy,2025-05-06 15:10:21.372
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 15:10:23.415
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:24.710
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 15:10:24.790
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 15:10:25.455
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 15:10:27.493
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.3,buy,2025-05-06 15:10:29.592
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:31.622
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:33.686
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 15:10:35.711
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:39.802
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:41.844
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:43.877
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 15:10:47.978
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.7,buy,2025-05-06 15:10:52.069
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:54.096
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:10:58.170
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:11:19.502
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:11:19.605
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.3,buy,2025-05-06 15:11:23.388
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.2,buy,2025-05-06 15:11:23.554
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.3,buy,2025-05-06 15:11:23.630
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:11:23.651
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:11:23.875
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:11:23.896
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0145,0.1,buy,2025-05-06 15:11:24.781
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.014,0.1,buy,2025-05-06 15:25:18.226
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0137,25.0,buy,2025-05-06 16:18:17.670
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.014,0.5,buy,2025-05-06 16:59:41.586
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0136,25.0,buy,2025-05-06 17:32:53.329
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0135,25.0,buy,2025-05-06 18:31:08.018
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0125,0.1,buy,2025-05-06 22:40:41.988
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0125,0.1,buy,2025-05-06 22:40:42.374
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0125,0.1,buy,2025-05-06 23:09:31.921
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0125,0.1,sell,2025-05-06 23:09:58.065
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0125,0.1,sell,2025-05-06 23:10:01.892
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0115,0.7,sell,2025-05-06 23:31:18.329
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0115,0.7,sell,2025-05-06 23:31:18.329
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0115,1.6,sell,2025-05-06 23:31:18.329
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.012,1.0,sell,2025-05-06 23:32:21.922
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.012,0.1,sell,2025-05-06 23:32:21.922
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.012,1.6,buy,2025-05-06 23:32:21.928
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0115,0.3,sell,2025-05-06 23:32:25.321
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0115,3.0,sell,2025-05-06 23:33:24.013
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0115,0.1,sell,2025-05-06 23:56:24.981
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.0109,12.5,sell,2025-05-07 01:09:26.991
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.011,0.1,sell,2025-05-07 01:18:19.746
BTC-27JUN25-80000-P,2025-06-27 08:00:00,80000.0,put,0.012,7.0,buy,2025-05-07 03:17:52.955
