instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0008,0.1,buy,2025-05-06 04:43:39.074
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0008,0.2,buy,2025-05-06 04:43:39.074
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0008,0.1,buy,2025-05-06 04:43:39.074
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0008,4.5,sell,2025-05-06 04:43:39.076
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0009,0.5,buy,2025-05-06 04:44:09.392
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0009,3.5,buy,2025-05-06 04:44:09.392
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0009,6.1,buy,2025-05-06 04:47:06.588
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0006,0.5,sell,2025-05-06 08:11:51.638
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0006,0.2,sell,2025-05-06 08:11:51.685
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0006,0.1,sell,2025-05-06 08:11:51.729
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0006,0.2,sell,2025-05-06 08:11:51.782
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0005,0.1,sell,2025-05-06 08:39:17.394
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0004,0.7,sell,2025-05-06 09:16:57.913
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0004,1.0,sell,2025-05-06 10:14:54.045
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0005,1.0,buy,2025-05-06 10:37:33.606
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0004,0.1,sell,2025-05-06 11:36:01.526
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0005,0.1,buy,2025-05-06 12:22:38.441
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0003,12.5,sell,2025-05-06 13:22:43.353
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0005,0.1,buy,2025-05-06 13:53:28.589
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0005,0.1,sell,2025-05-06 13:53:28.690
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0006,0.8,buy,2025-05-06 13:54:38.376
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0006,0.2,buy,2025-05-06 19:28:49.789
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0006,1.0,buy,2025-05-06 22:17:06.703
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0009,0.1,sell,2025-05-06 22:47:03.734
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0011,0.1,buy,2025-05-06 22:54:14.342
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0011,1.1,sell,2025-05-06 22:55:31.632
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0012,0.1,sell,2025-05-06 23:02:42.460
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0011,0.1,sell,2025-05-06 23:06:38.488
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.0011,0.4,sell,2025-05-06 23:06:38.492
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.001,0.3,sell,2025-05-06 23:11:01.640
BTC-9MAY25-102000-C,2025-05-09 08:00:00,102000.0,call,0.001,0.8,sell,2025-05-06 23:11:01.646
