instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0003,0.1,buy,2025-05-06 05:31:51.208
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.3,sell,2025-05-06 09:45:11.333
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.5,sell,2025-05-06 11:56:43.827
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:40:21.839
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:40:22.523
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:40:24.841
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:40:25.524
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:40:27.886
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,buy,2025-05-06 19:49:23.463
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:49:23.475
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:49:26.468
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.1,sell,2025-05-06 19:49:29.470
BTC-9MAY25-82000-P,2025-05-09 08:00:00,82000.0,put,0.0002,0.6,sell,2025-05-06 20:25:53.850
