instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0075,0.1,buy,2025-05-06 08:05:26.091
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.007,0.1,sell,2025-05-06 08:06:45.613
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.007,0.1,sell,2025-05-06 08:06:45.613
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.007,2.8,sell,2025-05-06 08:06:45.613
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0085,0.1,sell,2025-05-06 08:16:19.274
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.012,0.1,sell,2025-05-06 14:00:15.179
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0065,2.7,sell,2025-05-06 14:19:15.889
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0065,0.1,sell,2025-05-06 14:19:18.166
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.006,1.9,sell,2025-05-06 14:19:18.210
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.006,0.3,sell,2025-05-06 14:19:18.210
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.005,1.0,buy,2025-05-06 14:22:44.694
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.005,0.3,sell,2025-05-06 14:23:20.483
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.005,0.1,sell,2025-05-06 14:23:20.515
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.005,0.1,sell,2025-05-06 14:23:20.545
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0055,0.1,buy,2025-05-06 14:24:19.371
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0065,0.1,buy,2025-05-06 14:25:30.054
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0055,0.1,buy,2025-05-06 15:28:38.232
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0046,1.0,sell,2025-05-06 15:40:08.565
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0049,0.5,sell,2025-05-06 15:58:07.106
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.006,0.7,buy,2025-05-06 17:07:32.953
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0055,1.0,sell,2025-05-06 17:08:08.217
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0055,1.0,sell,2025-05-06 17:12:32.542
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0055,1.0,sell,2025-05-06 17:12:46.847
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0055,1.0,sell,2025-05-06 17:13:07.642
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0047,0.3,sell,2025-05-06 17:16:55.393
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0043,5.0,sell,2025-05-06 17:17:20.461
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0046,2.5,sell,2025-05-06 17:17:33.587
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0046,1.0,sell,2025-05-06 17:25:02.066
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0035,5.0,buy,2025-05-06 17:39:56.971
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0024,0.2,sell,2025-05-06 18:28:30.003
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0024,0.2,sell,2025-05-06 18:28:30.010
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0027,0.2,buy,2025-05-06 18:43:28.109
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0027,0.2,buy,2025-05-06 18:43:28.109
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0019,0.1,buy,2025-05-06 18:57:49.031
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0019,0.1,buy,2025-05-06 18:57:56.477
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0019,0.9,buy,2025-05-06 18:57:56.477
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0019,0.9,buy,2025-05-06 18:57:56.477
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0017,0.3,sell,2025-05-06 19:00:58.478
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.002,0.1,buy,2025-05-06 19:05:26.687
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.002,0.3,buy,2025-05-06 19:05:26.687
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.002,0.3,buy,2025-05-06 19:05:26.687
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0028,0.4,buy,2025-05-06 20:29:37.751
BTC-7MAY25-94500-P,2025-05-07 08:00:00,94500.0,put,0.0028,5.1,sell,2025-05-06 20:29:38.915
