instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0435,0.3,buy,2025-05-06 08:41:25.395
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0435,0.5,sell,2025-05-06 09:27:54.586
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0435,0.1,sell,2025-05-06 09:48:01.416
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0442,0.2,sell,2025-05-06 11:32:37.240
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0449,0.4,sell,2025-05-06 11:35:20.741
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.045,0.7,sell,2025-05-06 11:56:23.323
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.045,0.6,sell,2025-05-06 11:56:38.983
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.045,0.2,sell,2025-05-06 11:56:54.040
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.045,0.5,sell,2025-05-06 11:56:54.957
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.045,0.7,sell,2025-05-06 11:57:21.141
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.045,0.1,buy,2025-05-06 12:05:34.634
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.045,0.1,buy,2025-05-06 13:26:17.009
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.044,1.0,sell,2025-05-06 13:43:04.563
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.042,0.1,sell,2025-05-06 14:22:44.183
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.043,0.1,buy,2025-05-06 15:07:30.574
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.043,0.1,buy,2025-05-06 15:07:30.586
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.043,0.1,buy,2025-05-06 15:07:30.598
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.043,0.5,sell,2025-05-06 15:08:11.904
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0425,0.1,sell,2025-05-06 17:02:03.148
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0415,0.1,buy,2025-05-06 17:20:37.280
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.04,0.4,buy,2025-05-06 19:31:40.755
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.04,0.1,buy,2025-05-06 19:31:40.831
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0395,0.4,buy,2025-05-06 19:46:03.875
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0395,0.1,buy,2025-05-06 19:46:05.284
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0395,0.1,buy,2025-05-06 19:46:05.302
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0395,0.1,buy,2025-05-06 19:46:05.316
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0395,0.3,buy,2025-05-06 19:46:05.324
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0385,0.1,buy,2025-05-06 22:08:48.518
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0385,0.1,buy,2025-05-06 22:08:48.525
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0385,0.1,buy,2025-05-06 22:08:48.529
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.038,0.1,buy,2025-05-06 22:36:37.420
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0365,1.2,sell,2025-05-06 22:42:40.696
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.036,0.1,buy,2025-05-06 23:00:49.122
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.037,0.3,buy,2025-05-06 23:08:24.745
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.037,0.1,buy,2025-05-06 23:08:24.776
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.037,0.2,buy,2025-05-06 23:08:24.801
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.037,0.1,buy,2025-05-06 23:11:57.590
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.037,0.1,buy,2025-05-06 23:11:57.601
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.037,0.1,buy,2025-05-06 23:11:57.622
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.035,0.1,buy,2025-05-06 23:25:18.187
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.035,0.1,buy,2025-05-06 23:25:18.211
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.2,buy,2025-05-06 23:29:07.600
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.8,buy,2025-05-06 23:29:39.305
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.036,0.5,buy,2025-05-06 23:37:19.136
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.4,buy,2025-05-06 23:41:05.195
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.1,buy,2025-05-07 00:12:54.798
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,1.1,sell,2025-05-07 01:14:40.023
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.6,sell,2025-05-07 01:14:40.033
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.5,sell,2025-05-07 01:14:40.070
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.4,sell,2025-05-07 01:14:40.122
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,1.5,sell,2025-05-07 01:14:40.137
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.2,sell,2025-05-07 01:14:40.452
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.2,sell,2025-05-07 01:15:14.534
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.1,sell,2025-05-07 01:15:15.328
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.3,sell,2025-05-07 01:15:15.512
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.1,sell,2025-05-07 01:15:36.966
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.6,sell,2025-05-07 01:15:37.032
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.036,0.7,buy,2025-05-07 03:01:24.683
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.036,0.2,buy,2025-05-07 03:01:24.823
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0365,0.2,sell,2025-05-07 03:14:17.341
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0365,0.5,buy,2025-05-07 03:32:24.181
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.036,0.2,sell,2025-05-07 03:36:44.109
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.035,0.5,sell,2025-05-07 04:17:05.629
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,3.2,buy,2025-05-07 06:39:34.330
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,1.5,buy,2025-05-07 06:39:34.330
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.5,buy,2025-05-07 06:39:34.330
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.1,buy,2025-05-07 06:39:34.330
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.5,buy,2025-05-07 06:40:04.305
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,1.2,buy,2025-05-07 06:46:12.301
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,3.0,buy,2025-05-07 06:46:12.301
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.4,buy,2025-05-07 06:46:12.301
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.4,buy,2025-05-07 06:46:12.301
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0355,0.9,buy,2025-05-07 06:46:12.301
BTC-27JUN25-90000-P,2025-06-27 08:00:00,90000.0,put,0.0335,0.1,buy,2025-05-07 08:02:10.239
