instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0027,1.2,sell,2025-05-06 03:02:20.858
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0027,1.0,sell,2025-05-06 03:02:20.873
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0025,0.1,sell,2025-05-06 04:02:36.845
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0025,0.3,sell,2025-05-06 04:21:41.964
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0023,0.1,sell,2025-05-06 04:22:36.314
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0024,0.2,buy,2025-05-06 04:43:58.420
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0024,0.1,buy,2025-05-06 04:43:58.434
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.002,0.3,sell,2025-05-06 05:01:25.879
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0024,0.4,sell,2025-05-06 05:45:02.263
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0023,0.3,buy,2025-05-06 07:24:32.487
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0023,0.2,buy,2025-05-06 07:24:32.487
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0023,0.5,buy,2025-05-06 07:25:01.947
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,1.0,buy,2025-05-06 07:30:05.453
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.1,buy,2025-05-06 07:30:05.471
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0022,0.1,buy,2025-05-06 07:41:23.121
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.5,buy,2025-05-06 07:44:03.350
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.5,buy,2025-05-06 07:44:09.565
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.3,buy,2025-05-06 07:45:30.943
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.1,buy,2025-05-06 07:45:30.960
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.1,buy,2025-05-06 07:45:31.110
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.1,buy,2025-05-06 07:49:09.994
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.1,buy,2025-05-06 07:49:10.014
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.3,buy,2025-05-06 07:49:12.880
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.1,buy,2025-05-06 07:56:12.706
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,0.4,buy,2025-05-06 07:56:18.043
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0024,0.1,sell,2025-05-06 08:18:58.552
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0026,0.1,buy,2025-05-06 08:21:43.085
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0025,1.2,sell,2025-05-06 08:25:06.576
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0025,0.1,sell,2025-05-06 08:25:06.576
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0024,0.7,sell,2025-05-06 08:25:06.576
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0021,1.2,sell,2025-05-06 10:15:02.332
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.003,0.5,buy,2025-05-06 10:51:11.818
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0029,0.5,buy,2025-05-06 10:52:01.973
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0029,0.2,buy,2025-05-06 11:00:31.214
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0026,0.2,sell,2025-05-06 11:31:18.237
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0031,0.5,sell,2025-05-06 11:33:38.269
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0031,0.3,sell,2025-05-06 11:34:16.643
BTC-7MAY25-93000-P,2025-05-07 08:00:00,93000.0,put,0.0033,0.1,buy,2025-05-06 11:53:26.684
