instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.078,0.1,buy,2025-05-06 14:22:44.180
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0765,2.4,buy,2025-05-06 14:54:52.243
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0765,0.3,buy,2025-05-06 14:58:11.189
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0765,0.1,buy,2025-05-06 14:58:14.617
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.077,0.4,buy,2025-05-06 15:07:22.223
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.077,0.1,buy,2025-05-06 15:07:24.695
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0765,0.2,buy,2025-05-06 15:11:53.625
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0765,0.2,buy,2025-05-06 15:12:11.247
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.077,0.1,buy,2025-05-06 15:14:56.278
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.078,0.1,buy,2025-05-06 16:28:20.312
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0785,1.6,buy,2025-05-06 16:37:10.976
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,0.3,buy,2025-05-06 16:45:42.705
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,0.8,buy,2025-05-06 16:45:44.784
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,0.2,buy,2025-05-06 16:45:44.787
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,0.2,buy,2025-05-06 16:45:47.003
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,0.9,buy,2025-05-06 16:45:47.535
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.077,0.1,buy,2025-05-06 17:02:01.970
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.077,2.3,buy,2025-05-06 17:02:02.774
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.077,0.3,buy,2025-05-06 17:05:23.667
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,0.2,buy,2025-05-06 17:09:02.096
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,0.1,buy,2025-05-06 17:09:03.483
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0775,1.5,sell,2025-05-06 17:11:53.309
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.079,0.1,sell,2025-05-06 17:29:44.740
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.079,6.0,sell,2025-05-06 17:32:43.675
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0815,0.1,buy,2025-05-06 22:03:40.443
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0815,2.5,sell,2025-05-06 22:12:09.271
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.081,2.5,sell,2025-05-06 22:13:06.446
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.082,0.1,buy,2025-05-06 22:16:39.724
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.082,0.9,buy,2025-05-06 22:16:39.724
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.082,0.7,sell,2025-05-06 22:16:39.727
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.082,1.0,sell,2025-05-06 22:16:39.727
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0825,0.8,sell,2025-05-06 22:19:19.093
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0825,0.1,sell,2025-05-06 22:19:19.103
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0825,0.1,sell,2025-05-06 22:19:19.114
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0825,0.1,sell,2025-05-06 22:19:19.242
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0825,0.1,sell,2025-05-06 22:19:19.626
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0825,1.5,sell,2025-05-06 22:19:19.630
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0875,0.1,sell,2025-05-06 23:01:19.806
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.087,1.9,sell,2025-05-06 23:07:31.520
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.09,0.1,sell,2025-05-06 23:46:09.768
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0905,1.9,sell,2025-05-06 23:56:39.753
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0905,1.9,sell,2025-05-07 00:02:00.256
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.087,2.2,buy,2025-05-07 03:23:20.787
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.088,2.2,buy,2025-05-07 03:38:31.562
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0875,2.2,buy,2025-05-07 03:44:22.673
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0875,2.2,buy,2025-05-07 03:51:23.917
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.088,2.2,buy,2025-05-07 04:04:06.831
BTC-25JUL25-98000-C,2025-07-25 08:00:00,98000.0,call,0.0875,0.4,sell,2025-05-07 05:18:18.983
