instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,1.0,buy,2025-05-06 16:32:26.910
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.4,sell,2025-05-06 16:32:26.912
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,8.6,sell,2025-05-06 16:40:34.384
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0002,0.1,buy,2025-05-06 18:40:33.565
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0002,0.1,buy,2025-05-06 18:40:44.829
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.1,buy,2025-05-06 21:58:32.874
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.1,buy,2025-05-06 21:58:38.578
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.1,buy,2025-05-06 21:58:44.762
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.1,buy,2025-05-06 21:58:52.232
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.1,buy,2025-05-06 21:59:02.422
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.1,buy,2025-05-06 21:59:12.975
BTC-9MAY25-70000-P,2025-05-09 08:00:00,70000.0,put,0.0001,0.1,buy,2025-05-06 21:59:29.792
