instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0031,0.1,sell,2025-05-06 06:43:19.335
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0028,0.1,sell,2025-05-06 09:37:38.135
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0027,0.3,sell,2025-05-06 13:28:57.382
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0028,0.1,buy,2025-05-06 13:42:30.884
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0029,0.1,sell,2025-05-06 14:53:42.293
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0031,0.1,buy,2025-05-06 15:33:23.736
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0055,0.2,buy,2025-05-06 23:56:06.823
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.6,buy,2025-05-07 00:20:54.170
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 01:20:12.564
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.3,sell,2025-05-07 01:43:17.806
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.3,sell,2025-05-07 01:43:21.498
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.3,sell,2025-05-07 01:43:46.748
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.3,sell,2025-05-07 01:44:20.762
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.3,sell,2025-05-07 01:46:26.573
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.3,sell,2025-05-07 01:46:36.893
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.5,sell,2025-05-07 01:47:08.054
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.2,sell,2025-05-07 01:56:01.146
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 02:02:58.843
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 02:04:47.428
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 02:06:18.189
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 02:06:26.183
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 02:06:26.308
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 02:06:26.379
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.4,sell,2025-05-07 02:06:26.613
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.1,sell,2025-05-07 02:06:27.796
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.006,0.7,sell,2025-05-07 02:06:28.312
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0058,75.0,buy,2025-05-07 02:15:54.022
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0057,25.0,buy,2025-05-07 02:49:29.088
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.0052,20.0,buy,2025-05-07 03:28:35.680
BTC-23MAY25-110000-C,2025-05-23 08:00:00,110000.0,call,0.005,12.5,sell,2025-05-07 05:15:02.597
