instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0027,0.1,buy,2025-05-06 06:17:23.838
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0027,0.1,buy,2025-05-06 06:20:36.198
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0025,0.1,sell,2025-05-06 09:43:42.846
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0027,0.1,buy,2025-05-06 16:51:03.202
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0027,1.4,buy,2025-05-06 16:56:26.863
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0023,0.1,sell,2025-05-06 21:16:03.985
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0018,0.9,sell,2025-05-07 00:16:08.407
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0018,0.1,buy,2025-05-07 00:41:41.666
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0018,0.8,sell,2025-05-07 00:41:46.915
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0018,0.7,sell,2025-05-07 00:41:47.177
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0018,0.4,sell,2025-05-07 00:41:47.209
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0019,0.5,buy,2025-05-07 02:04:59.879
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0019,2.6,buy,2025-05-07 02:04:59.879
BTC-16MAY25-85000-P,2025-05-16 08:00:00,85000.0,put,0.0019,1.9,sell,2025-05-07 02:04:59.882
