instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.041,1.0,sell,2025-05-06 10:54:32.624
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,0.1,buy,2025-05-06 11:50:52.136
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,0.1,buy,2025-05-06 11:50:52.136
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,0.2,buy,2025-05-06 11:51:02.022
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.041,0.2,sell,2025-05-06 12:33:54.293
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,1.0,buy,2025-05-06 13:23:00.047
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,1.0,sell,2025-05-06 13:23:00.049
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,0.1,buy,2025-05-06 13:23:10.925
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,1.9,sell,2025-05-06 13:23:10.927
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0415,2.0,sell,2025-05-06 13:23:21.620
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0405,1.0,sell,2025-05-06 14:12:17.922
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.04,1.0,sell,2025-05-06 14:17:54.610
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0395,1.0,sell,2025-05-06 14:19:41.768
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.039,1.0,sell,2025-05-06 14:22:45.606
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0385,0.1,buy,2025-05-06 21:29:22.510
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0365,0.2,buy,2025-05-06 22:09:53.738
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.033,1.1,sell,2025-05-07 00:22:15.644
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0345,0.1,sell,2025-05-07 05:31:25.666
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0345,1.0,sell,2025-05-07 06:04:36.964
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.0345,1.0,sell,2025-05-07 06:04:36.964
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.034,1.0,sell,2025-05-07 06:54:58.095
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.034,1.0,sell,2025-05-07 06:54:58.095
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.034,1.0,buy,2025-05-07 06:55:15.740
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.034,0.9,buy,2025-05-07 06:55:15.976
BTC-25JUL25-85000-P,2025-07-25 08:00:00,85000.0,put,0.034,1.0,buy,2025-05-07 06:55:33.222
