instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,1.1,sell,2025-05-06 06:36:51.321
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,0.6,sell,2025-05-06 06:43:13.469
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,0.4,sell,2025-05-06 06:43:53.483
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,0.1,buy,2025-05-06 07:10:32.549
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,2.9,buy,2025-05-06 07:10:32.549
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,5.1,buy,2025-05-06 08:27:50.460
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,0.1,buy,2025-05-06 12:11:55.024
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,0.9,sell,2025-05-06 12:11:55.029
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,1.0,sell,2025-05-06 12:11:57.152
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,0.9,sell,2025-05-06 12:12:01.122
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,0.1,sell,2025-05-06 12:12:01.135
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,0.7,sell,2025-05-06 12:12:08.389
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0008,0.3,sell,2025-05-06 12:12:08.397
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,0.1,buy,2025-05-06 14:53:52.446
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,17.0,buy,2025-05-06 23:12:15.561
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0007,10.9,buy,2025-05-06 23:12:44.756
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0009,0.1,buy,2025-05-07 00:41:44.967
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.0009,0.1,buy,2025-05-07 00:54:37.522
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.001,0.8,buy,2025-05-07 01:02:50.833
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.001,0.1,buy,2025-05-07 01:03:51.153
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.001,0.9,sell,2025-05-07 01:03:51.179
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.001,0.1,buy,2025-05-07 01:21:09.942
BTC-30MAY25-140000-C,2025-05-30 08:00:00,140000.0,call,0.001,0.9,sell,2025-05-07 01:21:09.961
