instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0415,2.0,buy,2025-05-06 09:01:16.393
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0395,0.1,sell,2025-05-06 11:13:22.529
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.04,0.1,buy,2025-05-06 11:34:33.508
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0505,0.1,sell,2025-05-07 00:41:20.711
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0505,0.1,sell,2025-05-07 00:48:13.132
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0505,0.1,sell,2025-05-07 00:48:16.143
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.05,0.1,sell,2025-05-07 00:50:13.471
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.05,0.1,sell,2025-05-07 00:50:17.992
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.05,0.1,sell,2025-05-07 00:50:22.214
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0505,0.1,sell,2025-05-07 00:51:06.635
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0505,0.1,sell,2025-05-07 00:51:08.870
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0505,0.1,sell,2025-05-07 00:51:10.126
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.0505,0.1,sell,2025-05-07 00:51:11.408
BTC-25JUL25-110000-C,2025-07-25 08:00:00,110000.0,call,0.051,0.1,buy,2025-05-07 01:51:26.444
