instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.04,1.0,sell,2025-05-06 13:42:53.370
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.04,1.0,sell,2025-05-06 13:43:06.626
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.0425,0.1,sell,2025-05-06 15:51:09.135
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.0505,4.0,buy,2025-05-06 23:02:50.253
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.0515,0.1,buy,2025-05-06 23:43:32.424
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.052,1.0,buy,2025-05-06 23:57:30.668
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.0525,0.1,buy,2025-05-07 00:00:00.510
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.05,1.0,sell,2025-05-07 03:21:41.159
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.05,4.0,sell,2025-05-07 03:21:42.521
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.0505,1.0,buy,2025-05-07 03:24:40.798
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.0505,1.9,sell,2025-05-07 03:24:40.801
BTC-27JUN25-102000-C,2025-06-27 08:00:00,102000.0,call,0.0505,2.1,sell,2025-05-07 03:24:40.801
