instrument_name,expiration,strike,option_type,price,amount,direction,timestamp
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.052,0.7,buy,2025-05-06 14:33:04.223
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.045,0.3,sell,2025-05-06 22:03:38.818
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.045,0.2,sell,2025-05-06 22:03:40.412
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.0445,0.1,sell,2025-05-06 22:05:12.515
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.0435,0.1,buy,2025-05-06 22:37:22.364
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.0415,0.1,sell,2025-05-06 22:42:38.621
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.0415,0.1,buy,2025-05-06 22:50:05.402
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.041,0.1,buy,2025-05-06 22:50:37.076
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.0405,0.1,sell,2025-05-06 23:04:30.639
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.041,0.1,buy,2025-05-06 23:10:58.684
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,0.4,sell,2025-05-06 23:28:23.818
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,0.2,sell,2025-05-06 23:28:23.885
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,0.1,sell,2025-05-06 23:28:23.990
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,0.2,sell,2025-05-06 23:28:26.312
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,0.1,sell,2025-05-06 23:28:28.780
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,0.1,sell,2025-05-06 23:28:41.125
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,1.2,sell,2025-05-06 23:28:41.153
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.04,0.1,buy,2025-05-06 23:39:17.684
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.0395,2.3,sell,2025-05-06 23:39:56.383
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.0395,0.1,buy,2025-05-06 23:40:35.179
BTC-30MAY25-96000-P,2025-05-30 08:00:00,96000.0,put,0.039,2.3,sell,2025-05-06 23:43:30.445
